"ENTIDAD","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
5,"05/07/2020",-44,-15,-41,-37,2,6
5,"06/07/2020",-33,-8,-26,-35,-29,12
5,"07/07/2020",-34,-12,-27,-34,-32,12
5,"08/07/2020",-34,-12,-30,-37,-31,13
5,"09/07/2020",-34,-10,-26,-37,-31,13
5,"10/07/2020",-36,-6,-27,-37,-27,13
5,"11/07/2020",-37,-5,-31,-32,-9,7
5,"12/07/2020",-45,-17,-41,-39,0,7
5,"13/07/2020",-34,-11,-29,-35,-29,12
5,"14/07/2020",-32,-10,-27,-33,-31,12
6,"15/02/2020",6,5,4,-4,2,-1
6,"16/02/2020",7,5,1,-2,-1,0
6,"17/02/2020",1,5,-1,-9,11,-2
6,"18/02/2020",-2,0,1,-7,12,-2
6,"19/02/2020",-2,0,-4,-8,11,-2
6,"20/02/2020",-2,-2,-4,-6,10,-1
6,"21/02/2020",-5,-4,-3,-5,12,-2
6,"22/02/2020",-1,-3,1,-14,2,0
6,"23/02/2020",-1,-1,-4,-12,0,1
6,"24/02/2020",-3,0,2,-13,11,-2
6,"25/02/2020",-6,-2,-4,-6,11,-2
6,"26/02/2020",-6,-1,5,-9,12,-2
6,"27/02/2020",-3,0,-1,-5,12,-2
6,"28/02/2020",-1,5,4,-6,13,-3
6,"29/02/2020",1,6,4,-11,3,0
6,"01/03/2020",2,9,1,-6,-1,0
6,"02/03/2020",-2,5,-1,-14,12,-2
6,"03/03/2020",-2,3,3,-10,12,-2
6,"04/03/2020",-4,2,-1,-7,12,-2
6,"05/03/2020",-3,1,2,-10,12,-1
6,"06/03/2020",-9,0,-3,-11,13,-2
6,"07/03/2020",-3,0,1,-15,3,1
6,"08/03/2020",-1,2,4,-12,0,1
6,"09/03/2020",-11,-7,-9,-20,-11,5
6,"10/03/2020",-7,0,1,-9,12,-2
6,"11/03/2020",-7,0,-3,-10,11,-2
6,"12/03/2020",-4,1,-4,-11,11,-1
6,"13/03/2020",-3,5,0,-5,8,-1
6,"14/03/2020",3,15,8,-7,1,-1
6,"15/03/2020",-1,14,10,-14,-1,0
6,"16/03/2020",-4,13,4,-8,-52,10
6,"17/03/2020",-11,4,-12,-15,-11,5
6,"18/03/2020",-19,12,-19,-14,-17,8
6,"19/03/2020",-30,-7,-29,-25,-24,12
6,"20/03/2020",-40,-18,-34,-33,-24,14
6,"21/03/2020",-44,-19,-37,-39,-12,14
6,"22/03/2020",-53,-26,-46,-44,-16,14
6,"23/03/2020",-39,-21,-33,-43,-31,14
6,"24/03/2020",-41,-22,-40,-43,-33,15
6,"25/03/2020",-42,-22,-35,-39,-34,15
6,"26/03/2020",-41,-22,-37,-45,-35,16
6,"27/03/2020",-44,-21,-36,-50,-32,17
6,"28/03/2020",-43,-17,-36,-49,-17,14
6,"29/03/2020",-51,-21,-45,-53,-19,13
6,"30/03/2020",-34,-15,-30,-49,-33,14
6,"31/03/2020",-33,-13,-35,-49,-35,14
6,"01/04/2020",-34,-12,-31,-44,-35,14
6,"02/04/2020",-42,-11,-34,-48,-37,17
6,"03/04/2020",-52,-11,-34,-50,-34,18
6,"04/04/2020",-54,-9,-39,-54,-19,15
6,"05/04/2020",-61,-17,-46,-60,-23,15
6,"06/04/2020",-48,-11,-33,-52,-38,16
6,"07/04/2020",-47,-13,-36,-52,-39,16
6,"08/04/2020",-47,-10,-33,-51,-40,15
6,"09/04/2020",-57,-15,-39,-61,-54,20
6,"10/04/2020",-69,-29,-50,-73,-66,26
6,"11/04/2020",-65,-26,-48,-69,-43,20
6,"12/04/2020",-66,-27,-52,-65,-25,15
6,"13/04/2020",-47,-14,-35,-58,-38,16
6,"14/04/2020",-48,-14,-38,-58,-38,16
6,"15/04/2020",-44,-6,-31,-53,-37,16
6,"16/04/2020",-44,-8,-34,-55,-38,17
6,"17/04/2020",-51,-13,-38,-58,-35,19
6,"18/04/2020",-56,-20,-39,-58,-19,15
6,"19/04/2020",-63,-26,-48,-64,-18,14
6,"20/04/2020",-51,-20,-36,-54,-36,16
6,"21/04/2020",-53,-24,-46,-58,-37,17
6,"22/04/2020",-54,-23,-43,-56,-37,17
6,"23/04/2020",-54,-25,-44,-55,-38,19
6,"24/04/2020",-57,-25,-44,-59,-35,19
6,"25/04/2020",-58,-23,-44,-62,-20,16
6,"26/04/2020",-64,-28,-51,-66,-19,15
6,"27/04/2020",-52,-22,-40,-56,-35,17
6,"28/04/2020",-53,-23,-45,-54,-38,9
6,"29/04/2020",-51,-18,-39,-52,-38,16
6,"30/04/2020",-43,-8,-35,-52,-37,15
6,"01/05/2020",-58,-20,-40,-63,-55,23
6,"02/05/2020",-55,-15,-38,-58,-22,15
6,"03/05/2020",-61,-24,-46,-63,-16,13
6,"04/05/2020",-47,-16,-34,-54,-34,16
6,"05/05/2020",-47,-17,-37,-56,-37,17
6,"06/05/2020",-47,-15,-33,-49,-34,16
6,"07/05/2020",-47,-16,-33,-50,-34,17
6,"08/05/2020",-50,-15,-34,-54,-31,18
6,"09/05/2020",-49,-6,-31,-51,-15,12
6,"10/05/2020",-54,-13,-38,-58,1,8
6,"11/05/2020",-48,-17,-32,-55,-33,15
6,"12/05/2020",-48,-18,-39,-53,-33,16
6,"13/05/2020",-47,-15,-30,-51,-34,15
6,"14/05/2020",-47,-15,-33,-55,-35,17
6,"15/05/2020",-47,-11,-33,-57,-32,16
6,"16/05/2020",-50,-11,-34,-58,-17,13
6,"17/05/2020",-56,-16,-40,-59,-10,12
6,"18/05/2020",-43,-9,-27,-53,-30,14
6,"19/05/2020",-44,-13,-32,-56,-31,15
6,"20/05/2020",-45,-11,-26,-49,-32,15
6,"21/05/2020",-45,-12,-29,-55,-32,17
6,"22/05/2020",-49,-14,-31,-58,-27,16
6,"23/05/2020",-50,-12,-32,-58,-11,12
6,"24/05/2020",-58,-19,-39,-59,-8,12
6,"25/05/2020",-45,-13,-28,-54,-30,15
6,"26/05/2020",-45,-15,-34,-55,-29,15
6,"27/05/2020",-46,-14,-30,-50,-29,15
6,"28/05/2020",-45,-13,-30,-49,-29,16
6,"29/05/2020",-46,-9,-30,-55,-26,16
6,"30/05/2020",-47,-7,-29,-53,-6,11
6,"31/05/2020",-54,-13,-35,-55,0,11
6,"01/06/2020",-40,-5,-23,-47,-25,13
6,"02/06/2020",-40,-11,-29,-48,-27,14
6,"03/06/2020",-41,-10,-24,-44,-27,14
6,"04/06/2020",-41,-12,-28,-48,-27,15
6,"05/06/2020",-44,-13,-29,-52,-24,15
6,"06/06/2020",-46,-11,-31,-45,-7,11
6,"07/06/2020",-49,-16,-34,-52,0,10
6,"08/06/2020",-41,-11,-24,-45,-24,13
6,"09/06/2020",-41,-13,-28,-46,-26,13
6,"10/06/2020",-38,-10,-22,-45,-26,13
6,"11/06/2020",-38,-11,-25,-46,-26,14
6,"12/06/2020",-42,-11,-30,-50,-23,14
6,"13/06/2020",-40,-6,-24,-46,-4,10
6,"14/06/2020",-45,-12,-31,-48,3,9
6,"15/06/2020",-32,0,-16,-44,-24,11
6,"16/06/2020",-32,-3,-22,-41,-24,12
6,"17/06/2020",-33,-3,-18,-40,-25,12
6,"18/06/2020",-33,-6,-20,-38,-26,13
6,"19/06/2020",-37,-7,-22,-42,-22,11
6,"20/06/2020",-36,-2,-21,-39,-4,9
6,"21/06/2020",-43,-8,-30,-40,14,5
6,"22/06/2020",-37,-10,-26,-42,-26,12
6,"23/06/2020",-36,-11,-28,-37,-26,12
6,"24/06/2020",-38,-12,-28,-42,-25,13
6,"25/06/2020",-36,-10,-27,-40,-26,13
6,"26/06/2020",-40,-11,-26,-43,-23,13
6,"27/06/2020",-40,-8,-23,-35,-6,9
6,"28/06/2020",-44,-14,-30,-40,2,9
6,"29/06/2020",-32,-6,-18,-39,-24,11
6,"30/06/2020",-27,-2,-23,-38,-24,10
6,"01/07/2020",-29,-2,-19,-33,-25,11
6,"02/07/2020",-28,-2,-16,-37,-26,12
6,"03/07/2020",-34,-6,-20,-37,-23,12
6,"04/07/2020",-36,-6,-20,-32,-6,9
6,"05/07/2020",-40,-10,-25,-31,1,8
6,"06/07/2020",-31,-5,-15,-40,-25,11
6,"07/07/2020",-31,-8,-21,-37,-26,11
6,"08/07/2020",-35,-13,-28,-36,-26,12
6,"09/07/2020",-31,-8,-18,-37,-26,12
6,"10/07/2020",-36,-8,-19,-37,-23,12
6,"11/07/2020",-38,-8,-21,-33,-6,9
6,"12/07/2020",-44,-16,-34,-38,-4,10
6,"13/07/2020",-33,-7,-16,-37,-26,11
6,"14/07/2020",-29,-8,-24,-34,-28,11
10,"15/02/2020",4,4,6,-10,4,-1
10,"16/02/2020",2,6,6,11,2,-1
10,"17/02/2020",-3,2,2,-4,15,-2
10,"18/02/2020",-3,-1,2,-4,12,-2
10,"19/02/2020",0,1,5,1,12,-2
10,"20/02/2020",2,0,1,7,11,-2
10,"21/02/2020",-3,0,6,4,14,-2
10,"22/02/2020",-1,-1,9,-9,5,0
10,"23/02/2020",-5,-1,-3,1,1,0
10,"24/02/2020",-8,-3,-2,3,15,-2
10,"25/02/2020",-5,-4,0,1,13,-2
10,"26/02/2020",-2,0,0,5,13,-2
10,"27/02/2020",3,2,-5,9,12,-2
10,"28/02/2020",2,8,7,2,15,-3
10,"29/02/2020",5,8,3,-1,6,-1
10,"01/03/2020",3,8,6,4,4,0
10,"02/03/2020",-2,4,-3,-1,15,-3
10,"03/03/2020",-5,-4,-17,-2,10,-2
10,"04/03/2020",0,4,-1,9,12,-2
10,"05/03/2020",2,2,-2,10,12,-2
10,"06/03/2020",-4,1,5,1,15,-3
10,"07/03/2020",-3,-2,1,-2,5,-1
10,"08/03/2020",-1,3,10,0,2,0
10,"09/03/2020",-14,-10,-8,-5,-15,6
10,"10/03/2020",-4,0,2,6,12,-3
10,"11/03/2020",0,3,4,9,13,-2
10,"12/03/2020",1,4,1,17,12,-3
10,"13/03/2020",-1,9,7,31,9,-2
10,"14/03/2020",2,10,7,23,4,-2
10,"15/03/2020",-4,9,5,2,1,-1
10,"16/03/2020",-16,4,-6,23,-54,11
10,"17/03/2020",-9,6,-8,9,4,0
10,"18/03/2020",-11,6,-11,5,-3,3
10,"19/03/2020",-18,-1,-24,0,-19,7
10,"20/03/2020",-28,-2,-22,-20,-18,9
10,"21/03/2020",-33,-8,-28,-23,-8,8
10,"22/03/2020",-44,-14,-42,-31,-11,8
10,"23/03/2020",-34,-16,-32,-35,-29,12
10,"24/03/2020",-38,-20,-36,-26,-34,13
10,"25/03/2020",-37,-18,-35,-33,-36,14
10,"26/03/2020",-37,-18,-39,-33,-37,14
10,"27/03/2020",-40,-16,-35,-43,-34,15
10,"28/03/2020",-39,-15,-33,-41,-16,11
10,"29/03/2020",-47,-20,-45,-43,-18,10
10,"30/03/2020",-36,-16,-36,-46,-37,14
10,"31/03/2020",-34,-12,-32,-31,-40,13
10,"01/04/2020",-33,-9,-32,-36,-40,14
10,"02/04/2020",-39,-13,-38,-36,-42,16
10,"03/04/2020",-48,-12,-33,-46,-39,17
10,"04/04/2020",-48,-15,-36,-45,-22,12
10,"05/04/2020",-56,-21,-46,-47,-21,11
10,"06/04/2020",-46,-16,-37,-45,-46,16
10,"07/04/2020",-46,-18,-40,-38,-48,16
10,"08/04/2020",-43,-11,-37,-39,-49,16
10,"09/04/2020",-56,-19,-47,-49,-61,19
10,"10/04/2020",-73,-36,-53,-65,-70,25
10,"11/04/2020",-62,-30,-49,-60,-46,17
10,"12/04/2020",-62,-31,-55,-52,-27,12
10,"13/04/2020",-46,-20,-40,-53,-44,16
10,"14/04/2020",-46,-20,-41,-46,-46,16
10,"15/04/2020",-41,-10,-37,-43,-45,16
10,"16/04/2020",-43,-15,-42,-41,-45,17
10,"17/04/2020",-47,-16,-39,-54,-42,19
10,"18/04/2020",-50,-19,-39,-53,-21,12
10,"19/04/2020",-57,-25,-53,-54,-20,10
10,"20/04/2020",-47,-22,-42,-56,-41,16
10,"21/04/2020",-52,-28,-50,-52,-45,17
10,"22/04/2020",-52,-26,-50,-51,-45,18
10,"23/04/2020",-53,-28,-54,-47,-46,19
10,"24/04/2020",-56,-27,-51,-58,-42,20
10,"25/04/2020",-56,-26,-51,-58,-23,14
10,"26/04/2020",-62,-31,-60,-59,-22,12
10,"27/04/2020",-53,-29,-53,-58,-43,18
10,"28/04/2020",-52,-27,-51,-53,-45,13
10,"29/04/2020",-48,-20,-48,-50,-44,18
10,"30/04/2020",-35,-5,-44,-44,-42,15
10,"01/05/2020",-60,-24,-52,-61,-60,24
10,"02/05/2020",-52,-21,-47,-60,-27,14
10,"03/05/2020",-60,-29,-59,-59,-19,11
10,"04/05/2020",-47,-22,-46,-57,-41,16
10,"05/05/2020",-49,-24,-50,-50,-45,17
10,"06/05/2020",-46,-19,-44,-49,-42,17
10,"07/05/2020",-46,-21,-48,-48,-43,17
10,"08/05/2020",-48,-16,-44,-54,-39,19
10,"09/05/2020",-44,-8,-40,-54,-17,12
10,"10/05/2020",-52,-14,-52,-53,1,6
10,"11/05/2020",-50,-25,-46,-53,-40,17
10,"12/05/2020",-48,-22,-45,-49,-41,17
10,"13/05/2020",-45,-18,-44,-45,-41,17
10,"14/05/2020",-44,-18,-46,-44,-40,17
10,"15/05/2020",-43,-9,-38,-51,-36,17
10,"16/05/2020",-45,-12,-40,-51,-16,12
10,"17/05/2020",-54,-20,-53,-51,-11,10
10,"18/05/2020",-43,-18,-41,-51,-37,15
10,"19/05/2020",-44,-19,-40,-43,-39,16
10,"20/05/2020",-42,-16,-38,-42,-38,16
10,"21/05/2020",-44,-19,-42,-41,-39,17
10,"22/05/2020",-47,-17,-37,-49,-33,17
10,"23/05/2020",-47,-15,-36,-46,-12,11
10,"24/05/2020",-54,-20,-45,-49,-8,10
10,"25/05/2020",-45,-19,-37,-49,-34,16
10,"26/05/2020",-45,-21,-39,-42,-36,15
10,"27/05/2020",-44,-20,-39,-43,-35,16
10,"28/05/2020",-43,-18,-41,-39,-35,16
10,"29/05/2020",-43,-8,-33,-46,-30,16
10,"30/05/2020",-41,-6,-30,-43,-5,9
10,"31/05/2020",-49,-13,-41,-43,1,8
10,"01/06/2020",-37,-10,-31,-42,-28,13
10,"02/06/2020",-38,-15,-33,-35,-32,14
10,"03/06/2020",-36,-11,-30,-40,-31,14
10,"04/06/2020",-38,-14,-36,-35,-31,14
10,"05/06/2020",-40,-11,-29,-41,-27,15
10,"06/06/2020",-41,-10,-30,-44,-5,9
10,"07/06/2020",-47,-16,-38,-42,1,8
10,"08/06/2020",-39,-15,-34,-40,-28,13
10,"09/06/2020",-40,-18,-35,-39,-31,13
10,"10/06/2020",-37,-13,-32,-37,-30,14
10,"11/06/2020",-39,-17,-38,-33,-31,14
10,"12/06/2020",-40,-10,-31,-39,-26,14
10,"13/06/2020",-40,-9,-30,-41,-3,9
10,"14/06/2020",-47,-15,-40,-39,4,8
10,"15/06/2020",-35,-8,-30,-37,-27,12
10,"16/06/2020",-34,-10,-30,-31,-30,13
10,"17/06/2020",-34,-7,-26,-33,-30,13
10,"18/06/2020",-35,-12,-35,-28,-31,13
10,"19/06/2020",-38,-9,-27,-36,-26,13
10,"20/06/2020",-35,-2,-26,-36,-2,8
10,"21/06/2020",-44,-6,-40,-37,17,5
10,"22/06/2020",-38,-15,-32,-37,-30,13
10,"23/06/2020",-36,-14,-29,-32,-31,13
10,"24/06/2020",-36,-13,-30,-35,-31,13
10,"25/06/2020",-36,-14,-34,-29,-31,14
10,"26/06/2020",-38,-11,-29,-39,-27,15
10,"27/06/2020",-39,-11,-31,-38,-6,9
10,"28/06/2020",-44,-13,-34,-34,5,8
10,"29/06/2020",-33,-11,-28,-35,-27,12
10,"30/06/2020",-27,-5,-28,-28,-30,12
10,"01/07/2020",-25,-1,-22,-17,-29,12
10,"02/07/2020",-26,-4,-30,-10,-31,12
10,"03/07/2020",-32,-5,-22,-24,-26,12
10,"04/07/2020",-32,-6,-21,-24,-4,7
10,"05/07/2020",-40,-12,-30,-18,4,6
10,"06/07/2020",-30,-10,-25,-31,-29,11
10,"07/07/2020",-30,-12,-24,-16,-31,11
10,"08/07/2020",-30,-11,-26,-21,-30,12
10,"09/07/2020",-31,-13,-29,-18,-31,12
10,"10/07/2020",-33,-7,-22,-25,-26,12
10,"11/07/2020",-33,-7,-20,-23,-4,7
10,"12/07/2020",-39,-13,-30,-19,4,6
10,"13/07/2020",-32,-12,-25,-32,-29,11
10,"14/07/2020",-28,-10,-25,-15,-31,11
11,"15/02/2020",0,6,6,-3,4,0
11,"16/02/2020",0,6,4,-2,2,0
11,"17/02/2020",-4,2,1,5,16,-3
11,"18/02/2020",-2,-2,-2,2,9,-1
11,"19/02/2020",-6,0,-1,2,8,-1
11,"20/02/2020",-4,-2,2,1,7,-1
11,"21/02/2020",-6,-1,-6,2,11,-1
11,"22/02/2020",-5,1,0,-5,5,0
11,"23/02/2020",-6,2,0,-5,2,0
11,"24/02/2020",-7,-1,-1,3,16,-3
11,"25/02/2020",-7,-3,2,0,9,-1
11,"26/02/2020",-7,0,12,0,9,-1
11,"27/02/2020",-3,0,-2,1,7,-1
11,"28/02/2020",-3,5,-3,3,11,-2
11,"29/02/2020",0,10,3,-3,6,0
11,"01/03/2020",-1,9,3,-1,4,0
11,"02/03/2020",-5,4,-1,3,17,-3
11,"03/03/2020",-4,1,-2,-1,9,-1
11,"04/03/2020",-4,3,0,1,9,-1
11,"05/03/2020",0,2,0,0,5,-1
11,"06/03/2020",-6,0,-7,2,9,-1
11,"07/03/2020",-4,4,3,-5,6,0
11,"08/03/2020",-1,4,7,-6,4,0
11,"09/03/2020",-13,-7,-8,-10,-7,5
11,"10/03/2020",-7,-1,-2,1,9,-1
11,"11/03/2020",-7,0,-2,0,8,-1
11,"12/03/2020",-1,3,6,2,8,-2
11,"13/03/2020",-2,4,-3,4,5,-1
11,"14/03/2020",-1,11,1,0,4,-1
11,"15/03/2020",-3,8,3,-11,1,-1
11,"16/03/2020",-13,5,-9,-19,-49,13
11,"17/03/2020",-10,2,-10,-8,-8,4
11,"18/03/2020",-14,1,-14,-16,-12,6
11,"19/03/2020",-17,-2,-16,-21,-17,7
11,"20/03/2020",-23,-4,-24,-26,-15,9
11,"21/03/2020",-28,-2,-26,-28,-3,8
11,"22/03/2020",-35,-11,-33,-34,-6,7
11,"23/03/2020",-27,-12,-24,-28,-15,9
11,"24/03/2020",-30,-13,-27,-33,-25,12
11,"25/03/2020",-32,-13,-31,-35,-27,13
11,"26/03/2020",-32,-13,-31,-38,-30,14
11,"27/03/2020",-35,-13,-34,-40,-28,15
11,"28/03/2020",-38,-9,-36,-37,-14,12
11,"29/03/2020",-45,-17,-46,-45,-16,10
11,"30/03/2020",-33,-14,-32,-38,-30,13
11,"31/03/2020",-33,-14,-33,-41,-36,16
11,"01/04/2020",-35,-12,-35,-42,-39,17
11,"02/04/2020",-42,-9,-36,-44,-41,18
11,"03/04/2020",-51,-5,-41,-44,-39,19
11,"04/04/2020",-54,-5,-44,-42,-24,15
11,"05/04/2020",-62,-17,-53,-50,-23,12
11,"06/04/2020",-51,-12,-39,-45,-46,18
11,"07/04/2020",-50,-12,-41,-48,-51,20
11,"08/04/2020",-48,-6,-40,-45,-52,19
11,"09/04/2020",-56,-9,-44,-54,-65,23
11,"10/04/2020",-71,-25,-58,-65,-74,29
11,"11/04/2020",-65,-21,-54,-57,-50,19
11,"12/04/2020",-65,-25,-59,-54,-27,12
11,"13/04/2020",-50,-14,-42,-47,-42,17
11,"14/04/2020",-50,-14,-42,-49,-47,20
11,"15/04/2020",-48,-7,-40,-46,-46,20
11,"16/04/2020",-47,-11,-42,-47,-47,20
11,"17/04/2020",-50,-11,-45,-47,-44,22
11,"18/04/2020",-56,-16,-49,-47,-25,15
11,"19/04/2020",-62,-24,-57,-52,-20,11
11,"20/04/2020",-51,-19,-44,-47,-39,17
11,"21/04/2020",-53,-22,-47,-50,-45,20
11,"22/04/2020",-53,-21,-48,-50,-45,20
11,"23/04/2020",-53,-21,-49,-51,-46,20
11,"24/04/2020",-55,-19,-51,-51,-42,22
11,"25/04/2020",-58,-18,-53,-49,-25,16
11,"26/04/2020",-64,-28,-62,-54,-22,13
11,"27/04/2020",-54,-23,-50,-50,-40,19
11,"28/04/2020",-53,-22,-48,-50,-45,15
11,"29/04/2020",-50,-15,-46,-49,-44,20
11,"30/04/2020",-43,-6,-43,-47,-44,18
11,"01/05/2020",-57,-17,-52,-56,-59,26
11,"02/05/2020",-56,-15,-51,-48,-28,16
11,"03/05/2020",-62,-25,-58,-52,-18,11
11,"04/05/2020",-49,-18,-45,-47,-38,17
11,"05/05/2020",-51,-21,-48,-50,-45,21
11,"06/05/2020",-49,-16,-45,-46,-42,20
11,"07/05/2020",-49,-18,-48,-50,-43,20
11,"08/05/2020",-50,-13,-50,-48,-39,21
11,"09/05/2020",-49,-3,-44,-41,-21,14
11,"10/05/2020",-56,-15,-53,-47,1,6
11,"11/05/2020",-50,-18,-46,-46,-37,17
11,"12/05/2020",-50,-16,-44,-47,-41,19
11,"13/05/2020",-50,-14,-45,-47,-41,19
11,"14/05/2020",-48,-13,-43,-47,-42,19
11,"15/05/2020",-47,-7,-44,-45,-38,20
11,"16/05/2020",-51,-6,-46,-43,-20,14
11,"17/05/2020",-58,-18,-54,-49,-12,10
11,"18/05/2020",-46,-12,-42,-43,-33,16
11,"19/05/2020",-48,-14,-42,-46,-39,19
11,"20/05/2020",-48,-12,-40,-44,-38,18
11,"21/05/2020",-47,-13,-41,-44,-39,18
11,"22/05/2020",-49,-11,-44,-44,-34,19
11,"23/05/2020",-52,-8,-44,-42,-15,13
11,"24/05/2020",-57,-17,-50,-46,-8,10
11,"25/05/2020",-47,-13,-41,-42,-31,15
11,"26/05/2020",-48,-15,-41,-43,-35,17
11,"27/05/2020",-47,-13,-41,-42,-34,17
11,"28/05/2020",-46,-13,-41,-42,-35,17
11,"29/05/2020",-45,-5,-42,-41,-30,18
11,"30/05/2020",-47,-1,-42,-37,-9,11
11,"31/05/2020",-53,-9,-46,-41,0,9
11,"01/06/2020",-40,-7,-37,-35,-24,13
11,"02/06/2020",-42,-10,-35,-38,-30,15
11,"03/06/2020",-42,-9,-36,-37,-29,15
11,"04/06/2020",-41,-10,-37,-38,-30,15
11,"05/06/2020",-42,-7,-39,-39,-26,16
11,"06/06/2020",-44,-4,-39,-37,-7,11
11,"07/06/2020",-49,-12,-44,-41,0,8
11,"08/06/2020",-42,-12,-38,-37,-23,12
11,"09/06/2020",-42,-15,-39,-39,-29,15
11,"10/06/2020",-40,-10,-35,-38,-28,14
11,"11/06/2020",-38,-11,-35,-39,-29,15
11,"12/06/2020",-39,-6,-38,-38,-25,15
11,"13/06/2020",-39,-2,-35,-36,-5,10
11,"14/06/2020",-44,-11,-40,-39,4,8
11,"15/06/2020",-35,-5,-31,-34,-21,12
11,"16/06/2020",-35,-6,-32,-36,-27,14
11,"17/06/2020",-36,-6,-33,-35,-27,14
11,"18/06/2020",-36,-9,-35,-37,-29,14
11,"19/06/2020",-37,-5,-36,-36,-24,13
11,"20/06/2020",-37,1,-34,-32,-4,9
11,"21/06/2020",-44,-8,-43,-38,17,5
11,"22/06/2020",-40,-13,-39,-37,-24,12
11,"23/06/2020",-40,-14,-39,-38,-29,15
11,"24/06/2020",-38,-9,-35,-36,-28,14
11,"25/06/2020",-38,-13,-39,-38,-29,15
11,"26/06/2020",-41,-11,-43,-39,-26,16
11,"27/06/2020",-40,-4,-37,-34,-5,10
11,"28/06/2020",-44,-13,-42,-39,3,8
11,"29/06/2020",-36,-8,-36,-36,-22,11
11,"30/06/2020",-33,-6,-35,-37,-28,13
11,"01/07/2020",-34,-4,-34,-36,-28,13
11,"02/07/2020",-33,-6,-35,-36,-29,13
11,"03/07/2020",-35,-5,-37,-37,-25,14
11,"04/07/2020",-38,-3,-36,-34,-5,9
11,"05/07/2020",-42,-11,-40,-37,2,7
11,"06/07/2020",-35,-8,-35,-35,-24,11
11,"07/07/2020",-37,-12,-36,-38,-30,14
11,"08/07/2020",-37,-10,-37,-39,-29,13
11,"09/07/2020",-37,-12,-38,-39,-30,13
11,"10/07/2020",-37,-8,-38,-38,-26,14
11,"11/07/2020",-39,-5,-38,-35,-6,9
11,"12/07/2020",-43,-13,-41,-39,1,7
11,"13/07/2020",-36,-9,-34,-36,-24,11
11,"14/07/2020",-34,-8,-33,-37,-30,13
12,"15/02/2020",4,2,3,-3,3,0
12,"16/02/2020",4,3,0,2,1,1
12,"17/02/2020",-2,-2,-6,-3,11,-2
12,"18/02/2020",-1,-3,-4,-8,10,-2
12,"19/02/2020",-1,0,-1,-3,11,-1
12,"20/02/2020",-3,-4,-4,-4,10,-1
12,"21/02/2020",-5,-5,-2,0,9,-1
12,"22/02/2020",-3,-4,-3,-1,1,1
12,"23/02/2020",-3,-5,-7,1,-1,1
12,"24/02/2020",-3,-6,1,-2,1,0
12,"25/02/2020",-4,-5,-3,-6,11,-2
12,"26/02/2020",-1,-1,5,-2,12,-2
12,"27/02/2020",0,-2,-6,0,12,-1
12,"28/02/2020",2,3,-1,0,12,-2
12,"29/02/2020",5,4,0,1,5,0
12,"01/03/2020",6,4,-3,0,3,0
12,"02/03/2020",-3,-1,-6,-4,14,-2
12,"03/03/2020",-3,-1,-8,-6,12,-2
12,"04/03/2020",-3,2,-5,-4,13,-2
12,"05/03/2020",-4,-3,-11,-7,12,-1
12,"06/03/2020",-6,-4,-5,-4,13,-1
12,"07/03/2020",-3,-2,-1,-2,4,1
12,"08/03/2020",0,-2,0,-8,2,1
12,"09/03/2020",-9,-7,-8,-4,-13,4
12,"10/03/2020",-6,-3,-8,-6,12,-2
12,"11/03/2020",-5,-1,-5,-4,12,-1
12,"12/03/2020",-4,-2,-5,-1,11,-2
12,"13/03/2020",1,3,-1,7,5,-1
12,"14/03/2020",9,14,24,26,4,-1
12,"15/03/2020",16,13,34,-10,3,0
12,"16/03/2020",1,9,22,30,-38,6
12,"17/03/2020",-7,3,-7,5,4,-1
12,"18/03/2020",-10,3,-7,-4,-2,1
12,"19/03/2020",-16,0,-15,-15,-8,3
12,"20/03/2020",-25,-7,-22,-25,-12,6
12,"21/03/2020",-30,-10,-29,-23,-4,5
12,"22/03/2020",-34,-16,-32,-35,-7,6
12,"23/03/2020",-28,-15,-22,-31,-28,8
12,"24/03/2020",-30,-15,-24,-31,-32,9
12,"25/03/2020",-31,-14,-24,-31,-34,10
12,"26/03/2020",-33,-16,-27,-39,-35,12
12,"27/03/2020",-36,-18,-33,-45,-32,12
12,"28/03/2020",-38,-16,-38,-40,-12,9
12,"29/03/2020",-42,-19,-41,-49,-15,9
12,"30/03/2020",-32,-16,-29,-41,-36,11
12,"31/03/2020",-32,-15,-28,-40,-39,11
12,"01/04/2020",-35,-13,-29,-38,-41,12
12,"02/04/2020",-43,-14,-35,-45,-42,14
12,"03/04/2020",-53,-18,-43,-54,-40,16
12,"04/04/2020",-56,-18,-51,-49,-22,12
12,"05/04/2020",-61,-24,-53,-58,-24,12
12,"06/04/2020",-51,-19,-37,-50,-45,14
12,"07/04/2020",-51,-18,-37,-47,-47,14
12,"08/04/2020",-51,-15,-36,-44,-48,14
12,"09/04/2020",-58,-22,-45,-53,-55,18
12,"10/04/2020",-70,-35,-59,-71,-62,23
12,"11/04/2020",-66,-30,-59,-62,-38,16
12,"12/04/2020",-66,-32,-62,-62,-28,13
12,"13/04/2020",-54,-25,-44,-53,-46,15
12,"14/04/2020",-54,-22,-43,-53,-48,16
12,"15/04/2020",-51,-15,-41,-51,-47,16
12,"16/04/2020",-54,-20,-45,-55,-48,17
