"ENTIDAD","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"4","2020-04-09",-59,-27,-54,-54,-63,25
"4","2020-04-10",-70,-38,-64,-67,-68,29
"4","2020-04-11",-64,-34,-58,-62,-42,20
"4","2020-04-12",-65,-36,-63,-62,-31,16
"4","2020-04-13",-53,-28,-51,-56,-49,21
"4","2020-04-14",-54,-28,-54,-59,-52,22
"4","2020-04-15",-51,-21,-51,-54,-52,21
"4","2020-04-16",-53,-20,-53,-54,-53,23
"4","2020-04-17",-57,-26,-55,-58,-49,25
"4","2020-04-18",-62,-29,-56,-58,-29,18
"4","2020-04-19",-65,-33,-62,-63,-28,16
"4","2020-04-20",-58,-31,-55,-59,-48,21
"4","2020-04-21",-63,-35,-60,-59,-52,22
"4","2020-04-22",-64,-35,-59,-60,-54,23
"4","2020-04-23",-65,-35,-60,-60,-54,25
"4","2020-04-24",-66,-35,-61,-65,-50,25
"4","2020-04-25",-66,-34,-63,-64,-32,20
"4","2020-04-26",-69,-37,-66,-64,-30,17
"4","2020-04-27",-62,-35,-60,-61,-49,23
"4","2020-04-28",-63,-35,-61,-59,-52,17
"4","2020-04-29",-60,-26,-57,-58,-52,22
"4","2020-04-30",-54,-14,-53,-50,-51,21
"4","2020-05-01",-65,-27,-60,-63,-61,27
"4","2020-05-02",-64,-28,-59,-58,-32,19
"4","2020-05-03",-69,-33,-64,-64,-25,16
"4","2020-05-04",-59,-27,-56,-58,-48,22
"4","2020-05-05",-62,-31,-60,-59,-54,23
"4","2020-05-06",-61,-30,-56,-60,-52,23
"4","2020-05-07",-63,-29,-60,-60,-52,24
"4","2020-05-08",-63,-27,-60,-62,-47,25
"4","2020-05-09",-63,-23,-58,-58,-27,18
"4","2020-05-10",-62,-24,-61,-64,-12,13
"4","2020-05-11",-61,-31,-59,-60,-47,22
"4","2020-05-12",-61,-31,-60,-58,-50,22
"4","2020-05-13",-59,-28,-57,-58,-50,23
"4","2020-05-14",-59,-25,-55,-58,-50,23
"4","2020-05-15",-57,-18,-54,-59,-44,23
"4","2020-05-16",-60,-19,-56,-54,-25,17
"4","2020-05-17",-65,-25,-61,-60,-19,15
"4","2020-05-18",-55,-22,-54,-58,-44,21
"4","2020-05-19",-57,-26,-57,-57,-48,21
"4","2020-05-20",-58,-27,-56,-57,-49,22
"4","2020-05-21",-59,-27,-58,-57,-49,24
"4","2020-05-22",-62,-28,-60,-62,-44,24
"4","2020-05-23",-62,-25,-59,-56,-22,18
"4","2020-05-24",-66,-29,-63,-62,-18,16
"4","2020-05-25",-58,-27,-56,-57,-45,21
"4","2020-05-26",-59,-29,-58,-58,-47,21
"4","2020-05-27",-59,-27,-56,-58,-47,22
"4","2020-05-28",-59,-28,-58,-56,-48,23
"4","2020-05-29",-59,-22,-57,-56,-43,24
"4","2020-05-30",-59,-19,-57,-55,-19,17
"4","2020-05-31",-66,-24,-65,-61,-17,16
"4","2020-06-01",-61,-28,-64,-54,-47,23
"4","2020-06-02",-69,-42,-70,-60,-56,26
"4","2020-06-03",-74,-47,-71,-66,-67,28
"4","2020-06-04",-61,-28,-64,-59,-52,25
"4","2020-06-05",-62,-27,-63,-62,-46,25
"4","2020-06-06",-59,-24,-59,-54,-19,17
"4","2020-06-07",-63,-26,-61,-56,-11,15
"4","2020-06-08",-53,-22,-53,-47,-39,19
"4","2020-06-09",-54,-23,-55,-48,-43,18
"4","2020-06-10",-52,-22,-52,-49,-44,19
"4","2020-06-11",-54,-23,-56,-50,-44,21
"4","2020-06-12",-55,-17,-53,-55,-39,20
"4","2020-06-13",-55,-16,-54,-52,-14,15
"4","2020-06-14",-61,-22,-58,-56,-10,14
"4","2020-06-15",-48,-15,-50,-51,-38,18
"4","2020-06-16",-49,-16,-52,-51,-41,19
"4","2020-06-17",-51,-19,-52,-50,-43,19
"4","2020-06-18",-50,-19,-54,-51,-44,21
"4","2020-06-19",-52,-19,-55,-53,-38,19
"4","2020-06-20",-53,-13,-51,-48,-13,15
"4","2020-06-21",-57,-21,-58,-54,1,12
"4","2020-06-22",-51,-23,-53,-52,-41,19
"4","2020-06-23",-48,-17,-52,-51,-44,19
"4","2020-06-24",-50,-16,-53,-50,-44,19
"4","2020-06-25",-54,-24,-55,-50,-45,22
"4","2020-06-26",-55,-23,-56,-53,-41,22
"4","2020-06-27",-56,-22,-55,-50,-18,16
"4","2020-06-28",-60,-26,-59,-55,-11,15
"4","2020-06-29",-47,-19,-52,-50,-41,19
"4","2020-06-30",-45,-17,-53,-49,-45,18
"4","2020-07-01",-46,-17,-54,-51,-46,19
"4","2020-07-02",-50,-23,-58,-53,-48,22
"4","2020-07-03",-52,-22,-58,-55,-43,22
"4","2020-07-04",-53,-23,-58,-54,-20,17
"4","2020-07-05",-57,-25,-61,-57,-14,15
"4","2020-07-06",-48,-19,-53,-53,-43,20
"4","2020-07-07",-49,-24,-55,-53,-47,20
"4","2020-07-08",-49,-24,-56,-51,-47,20
"4","2020-07-09",-51,-23,-56,-53,-48,22
"4","2020-07-10",-55,-26,-58,-56,-44,23
"4","2020-07-11",-54,-21,-56,-49,-19,16
"4","2020-07-12",-58,-27,-62,-55,-16,15
"4","2020-07-13",-47,-21,-52,-54,-43,20
"4","2020-07-14",-44,-18,-53,-52,-47,19
"4","2020-07-15",-43,-16,-52,-51,-46,19
"4","2020-07-16",-45,-17,-54,-52,-47,21
"4","2020-07-17",-48,-18,-55,-55,-43,22
"4","2020-07-18",-51,-21,-56,-52,-20,16
"4","2020-07-19",-55,-24,-59,-55,-14,15
"4","2020-07-20",-44,-20,-53,-52,-44,19
"4","2020-07-21",-46,-24,-58,-55,-48,20
"7","2020-02-15",5,2,2,-1,2,-1
"7","2020-02-16",5,3,-3,8,2,0
"7","2020-02-17",0,2,0,0,13,-3
"7","2020-02-18",-2,-2,-4,-6,14,-2
"7","2020-02-19",-3,-2,-4,-5,14,-2
"7","2020-02-20",-3,-3,-3,-4,14,-1
"7","2020-02-21",-7,-6,-9,-4,12,-1
"7","2020-02-22",-6,-6,-5,-6,2,2
"7","2020-02-23",-3,-3,-4,1,1,1
"7","2020-02-24",-8,-6,-3,-3,13,-2
"7","2020-02-25",-6,-6,-4,-5,13,-2
"7","2020-02-26",-6,-5,-1,-6,10,-1
"7","2020-02-27",-4,-3,-9,-3,12,0
"7","2020-02-28",0,3,-4,1,14,-2
"7","2020-02-29",2,5,2,-2,5,0
"7","2020-03-01",0,7,-4,-1,4,0
"7","2020-03-02",-3,2,-1,0,14,-3
"7","2020-03-03",-5,-1,-7,-9,12,-2
"7","2020-03-04",-5,0,-7,-8,13,-2
"7","2020-03-05",-4,-1,-7,-7,14,-1
"7","2020-03-06",-7,-3,-8,-5,14,-1
"7","2020-03-07",-3,-3,-2,-8,4,1
"7","2020-03-08",-4,-3,-5,-8,3,1
"7","2020-03-09",-10,-5,-8,-7,-7,3
"7","2020-03-10",-7,-2,-4,-8,14,-2
"7","2020-03-11",-7,-4,-5,-8,14,-1
"7","2020-03-12",-4,-1,-3,-3,15,-2
"7","2020-03-13",2,5,2,4,10,-3
"7","2020-03-14",3,8,5,1,4,-1
"7","2020-03-15",0,5,-2,-14,2,0
"7","2020-03-16",-6,7,-8,6,-43,7
"7","2020-03-17",-5,5,-5,0,12,-2
"7","2020-03-18",-8,5,-6,-6,7,1
"7","2020-03-19",-10,6,-8,-7,3,2
"7","2020-03-20",-17,1,-13,-12,-3,4
"7","2020-03-21",-25,-6,-19,-20,-3,6
"7","2020-03-22",-34,-15,-28,-29,-6,7
"7","2020-03-23",-28,-13,-22,-28,-24,9
"7","2020-03-24",-31,-16,-27,-31,-28,10
"7","2020-03-25",-34,-16,-29,-34,-30,12
"7","2020-03-26",-35,-18,-31,-39,-31,13
"7","2020-03-27",-38,-19,-33,-44,-29,13
"7","2020-03-28",-38,-17,-32,-40,-13,10
"7","2020-03-29",-46,-22,-41,-49,-16,11
"7","2020-03-30",-32,-15,-30,-40,-35,12
"7","2020-03-31",-35,-16,-36,-43,-38,13
"7","2020-04-01",-37,-14,-35,-42,-40,14
"7","2020-04-02",-46,-16,-38,-47,-41,16
"7","2020-04-03",-54,-15,-39,-45,-39,16
"7","2020-04-04",-56,-15,-39,-45,-22,13
"7","2020-04-05",-63,-22,-47,-51,-23,13
"7","2020-04-06",-53,-16,-39,-47,-45,16
"7","2020-04-07",-52,-17,-41,-48,-47,15
"7","2020-04-08",-53,-16,-42,-46,-48,16
"7","2020-04-09",-60,-20,-47,-54,-58,19
"7","2020-04-10",-73,-37,-57,-66,-67,23
"7","2020-04-11",-69,-33,-53,-61,-47,17
"7","2020-04-12",-68,-33,-56,-60,-31,13
"7","2020-04-13",-54,-20,-44,-50,-45,16
"7","2020-04-14",-54,-20,-44,-51,-46,16
"7","2020-04-15",-51,-14,-42,-50,-45,17
"7","2020-04-16",-50,-16,-43,-55,-45,18
"7","2020-04-17",-55,-20,-45,-59,-42,19
"7","2020-04-18",-59,-27,-46,-58,-25,14
"7","2020-04-19",-64,-31,-53,-63,-24,13
"7","2020-04-20",-53,-25,-43,-55,-42,16
"7","2020-04-21",-55,-26,-46,-55,-43,16
"7","2020-04-22",-56,-27,-48,-56,-43,17
"7","2020-04-23",-56,-27,-48,-58,-43,18
"7","2020-04-24",-59,-29,-50,-61,-40,19
"7","2020-04-25",-61,-29,-51,-59,-24,15
"7","2020-04-26",-66,-35,-57,-66,-25,14
"7","2020-04-27",-56,-28,-47,-57,-42,17
"7","2020-04-28",-55,-27,-47,-56,-43,12
"7","2020-04-29",-52,-21,-45,-54,-42,16
"7","2020-04-30",-44,-9,-38,-49,-40,15
"7","2020-05-01",-60,-24,-50,-62,-51,20
"7","2020-05-02",-58,-24,-46,-56,-24,14
"7","2020-05-03",-65,-31,-55,-64,-21,13
"7","2020-05-04",-52,-22,-43,-54,-41,16
"7","2020-05-05",-55,-28,-49,-55,-45,17
"7","2020-05-06",-52,-21,-45,-54,-41,17
"7","2020-05-07",-53,-23,-46,-57,-42,18
"7","2020-05-08",-55,-22,-45,-58,-38,18
"7","2020-05-09",-55,-17,-42,-54,-20,13
"7","2020-05-10",-60,-24,-48,-65,-9,9
"7","2020-05-11",-54,-26,-46,-54,-41,16
"7","2020-05-12",-53,-24,-45,-54,-41,16
"7","2020-05-13",-52,-23,-45,-55,-41,17
"7","2020-05-14",-49,-18,-43,-53,-40,15
"7","2020-05-15",-50,-15,-41,-55,-36,17
"7","2020-05-16",-53,-16,-42,-52,-19,13
"7","2020-05-17",-61,-27,-52,-62,-16,13
"7","2020-05-18",-49,-18,-41,-50,-38,16
"7","2020-05-19",-52,-22,-46,-50,-40,16
"7","2020-05-20",-52,-21,-43,-47,-41,17
"7","2020-05-21",-53,-23,-45,-51,-41,19
"7","2020-05-22",-57,-25,-46,-55,-37,18
"7","2020-05-23",-58,-26,-46,-53,-19,15
"7","2020-05-24",-64,-31,-53,-62,-17,14
"7","2020-05-25",-53,-23,-45,-50,-40,17
"7","2020-05-26",-55,-26,-48,-52,-41,17
"7","2020-05-27",-56,-27,-49,-53,-41,18
"7","2020-05-28",-56,-26,-50,-51,-41,19
"7","2020-05-29",-55,-20,-46,-53,-37,19
"7","2020-05-30",-58,-22,-49,-51,-17,15
"7","2020-05-31",-65,-30,-57,-61,-16,15
"7","2020-06-01",-56,-25,-52,-49,-40,18
"7","2020-06-02",-55,-24,-51,-48,-42,18
"7","2020-06-03",-66,-41,-64,-57,-48,23
"7","2020-06-04",-57,-26,-56,-53,-44,21
"7","2020-06-05",-58,-26,-53,-56,-40,21
"7","2020-06-06",-57,-24,-49,-52,-17,16
"7","2020-06-07",-63,-30,-55,-57,-13,15
"7","2020-06-08",-52,-21,-45,-47,-37,17
"7","2020-06-09",-53,-24,-48,-50,-39,17
"7","2020-06-10",-53,-24,-50,-51,-40,18
"7","2020-06-11",-53,-22,-49,-51,-40,19
"7","2020-06-12",-56,-23,-49,-55,-37,20
"7","2020-06-13",-56,-21,-47,-54,-16,16
"7","2020-06-14",-61,-27,-53,-58,-12,15
"7","2020-06-15",-47,-12,-41,-46,-38,17
"7","2020-06-16",-49,-15,-45,-48,-40,18
"7","2020-06-17",-50,-17,-46,-48,-40,18
"7","2020-06-18",-53,-24,-52,-51,-42,20
"7","2020-06-19",-55,-22,-50,-55,-38,19
"7","2020-06-20",-54,-18,-47,-54,-16,16
"7","2020-06-21",-59,-26,-54,-61,-5,14
"7","2020-06-22",-52,-23,-48,-53,-41,19
"7","2020-06-23",-53,-25,-51,-54,-43,19
"7","2020-06-24",-53,-24,-50,-54,-42,19
"7","2020-06-25",-53,-23,-49,-54,-41,20
"7","2020-06-26",-55,-24,-49,-55,-39,20
"7","2020-06-27",-56,-25,-50,-55,-19,16
"7","2020-06-28",-61,-30,-56,-60,-13,15
"7","2020-06-29",-49,-20,-47,-49,-39,18
"7","2020-06-30",-44,-12,-45,-48,-40,16
"7","2020-07-01",-43,-11,-43,-45,-39,16
"7","2020-07-02",-45,-15,-46,-46,-40,18
"7","2020-07-03",-48,-17,-45,-50,-36,18
"7","2020-07-04",-50,-18,-46,-47,-15,15
"7","2020-07-05",-55,-25,-52,-57,-10,14
"7","2020-07-06",-46,-16,-44,-45,-38,17
"7","2020-07-07",-45,-16,-44,-44,-39,16
"7","2020-07-08",-47,-18,-46,-47,-39,17
"7","2020-07-09",-47,-19,-46,-48,-39,18
"7","2020-07-10",-51,-22,-49,-54,-36,19
"7","2020-07-11",-51,-20,-45,-50,-14,14
"7","2020-07-12",-55,-25,-51,-57,-9,13
"7","2020-07-13",-45,-17,-42,-46,-37,16
"7","2020-07-14",-43,-14,-44,-44,-39,14
"7","2020-07-15",-40,-9,-41,-43,-37,15
"7","2020-07-16",-39,-9,-42,-44,-37,16
"7","2020-07-17",-45,-13,-43,-47,-35,16
"7","2020-07-18",-46,-15,-41,-45,-13,12
"7","2020-07-19",-52,-23,-48,-55,-9,12
"7","2020-07-20",-41,-15,-39,-45,-36,15
"7","2020-07-21",-42,-16,-43,-44,-38,15
"8","2020-02-15",6,4,10,2,3,-1
"8","2020-02-16",8,3,12,5,2,-1
"8","2020-02-17",6,2,8,8,12,-2
"8","2020-02-18",2,0,8,5,11,-2
"8","2020-02-19",-1,-1,3,6,12,-2
"8","2020-02-20",-1,-1,2,8,9,-2
"8","2020-02-21",-3,-1,-1,2,10,-1
"8","2020-02-22",2,1,10,3,5,-1
"8","2020-02-23",2,-2,-5,-1,2,1
"8","2020-02-24",0,-2,7,5,12,-2
"8","2020-02-25",-2,-2,4,3,11,-2
"8","2020-02-26",-4,-1,-1,4,12,-2
"8","2020-02-27",1,2,6,7,10,-2
"8","2020-02-28",4,8,10,7,12,-3
"8","2020-02-29",6,8,8,5,6,-1
"8","2020-03-01",7,5,5,3,4,0
"8","2020-03-02",3,3,5,5,13,-2
"8","2020-03-03",-4,-3,-8,5,9,-1
"8","2020-03-04",0,2,-3,7,11,-1
"8","2020-03-05",4,3,12,10,11,-3
"8","2020-03-06",1,3,8,7,12,-2
"8","2020-03-07",1,2,8,5,6,-2
"8","2020-03-08",2,-2,-2,-1,1,0
"8","2020-03-09",-6,-6,1,0,-12,5
"8","2020-03-10",4,3,14,10,11,-3
"8","2020-03-11",2,3,10,7,13,-3
"8","2020-03-12",3,6,10,12,10,-3
"8","2020-03-13",4,11,3,14,5,-2
"8","2020-03-14",3,11,11,8,4,-3
"8","2020-03-15",2,5,12,-4,2,-2
"8","2020-03-16",-3,7,10,-1,-56,12
"8","2020-03-17",-3,10,-3,0,6,-1
"8","2020-03-18",-14,4,-19,-11,1,3
"8","2020-03-19",-14,5,-9,-14,-4,4
"8","2020-03-20",-18,6,-12,-20,-7,6
"8","2020-03-21",-28,-3,-25,-25,-6,7
"8","2020-03-22",-34,-11,-29,-35,-9,7
"8","2020-03-23",-26,-11,-26,-35,-23,10
"8","2020-03-24",-31,-6,-27,-35,-27,11
"8","2020-03-25",-39,-12,-36,-43,-30,13
"8","2020-03-26",-42,-13,-35,-47,-34,15
"8","2020-03-27",-46,-15,-42,-50,-33,17
"8","2020-03-28",-48,-14,-43,-48,-22,13
"8","2020-03-29",-54,-24,-50,-55,-25,13
"8","2020-03-30",-39,-18,-36,-49,-37,15
"8","2020-03-31",-38,-14,-33,-47,-39,16
"8","2020-04-01",-41,-12,-37,-49,-40,16
"8","2020-04-02",-48,-9,-36,-52,-43,18
"8","2020-04-03",-56,-6,-36,-52,-42,20
"8","2020-04-04",-59,-13,-44,-52,-29,15
"8","2020-04-05",-64,-22,-50,-59,-30,13
"8","2020-04-06",-54,-16,-39,-57,-48,19
"8","2020-04-07",-52,-15,-38,-55,-50,20
"8","2020-04-08",-51,-7,-39,-55,-51,19
"8","2020-04-09",-58,-11,-41,-58,-63,24
"8","2020-04-10",-73,-22,-52,-69,-75,31
"8","2020-04-11",-68,-28,-56,-66,-50,20
"8","2020-04-12",-70,-35,-62,-67,-35,15
"8","2020-04-13",-53,-22,-42,-60,-49,20
"8","2020-04-14",-52,-18,-39,-58,-50,21
"8","2020-04-15",-50,-12,-40,-59,-49,21
"8","2020-04-16",-51,-12,-37,-59,-50,21
"8","2020-04-17",-54,-12,-38,-61,-49,24
"8","2020-04-18",-60,-23,-49,-61,-31,16
"8","2020-04-19",-64,-30,-55,-65,-28,14
"8","2020-04-20",-54,-23,-41,-60,-47,20
"8","2020-04-21",-57,-25,-45,-61,-50,22
"8","2020-04-22",-58,-24,-48,-62,-50,22
"8","2020-04-23",-59,-24,-45,-62,-51,23
"8","2020-04-24",-60,-21,-45,-63,-49,25
"8","2020-04-25",-62,-25,-52,-62,-32,17
"8","2020-04-26",-66,-32,-60,-67,-30,15
"8","2020-04-27",-56,-26,-44,-63,-49,22
"8","2020-04-28",-55,-23,-42,-61,-51,16
"8","2020-04-29",-54,-17,-44,-59,-50,22
"8","2020-04-30",-44,-3,-34,-55,-49,19
"8","2020-05-01",-60,-16,-44,-64,-66,28
"8","2020-05-02",-60,-21,-48,-61,-35,17
"8","2020-05-03",-64,-30,-56,-66,-27,14
"8","2020-05-04",-51,-20,-40,-59,-47,20
"8","2020-05-05",-52,-19,-40,-58,-50,21
"8","2020-05-06",-53,-17,-42,-58,-48,21
"8","2020-05-07",-53,-15,-39,-57,-49,22
"8","2020-05-08",-54,-12,-40,-57,-47,24
"8","2020-05-09",-57,-15,-45,-54,-28,16
"8","2020-05-10",-60,-20,-53,-63,-14,11
"8","2020-05-11",-54,-21,-43,-59,-48,21
"8","2020-05-12",-53,-19,-39,-58,-47,21
"8","2020-05-13",-54,-16,-40,-58,-47,21
"8","2020-05-14",-53,-15,-36,-59,-47,22
"8","2020-05-15",-52,-9,-36,-55,-44,22
"8","2020-05-16",-56,-15,-43,-55,-25,16
"8","2020-05-17",-61,-24,-51,-61,-19,13
"8","2020-05-18",-50,-17,-36,-54,-42,19
"8","2020-05-19",-51,-16,-35,-54,-43,20
"8","2020-05-20",-51,-13,-38,-56,-43,20
"8","2020-05-21",-52,-13,-35,-54,-44,21
"8","2020-05-22",-54,-11,-35,-53,-40,21
"8","2020-05-23",-56,-14,-41,-53,-20,14
"8","2020-05-24",-61,-22,-48,-59,-15,12
"8","2020-05-25",-49,-14,-35,-54,-40,18
"8","2020-05-26",-51,-15,-36,-55,-40,18
"8","2020-05-27",-53,-15,-37,-55,-39,18
"8","2020-05-28",-50,-12,-35,-54,-40,19
"8","2020-05-29",-50,-5,-32,-50,-36,19
"8","2020-05-30",-53,-8,-37,-48,-13,12
"8","2020-05-31",-57,-17,-42,-55,-6,10
"8","2020-06-01",-46,-10,-32,-47,-33,15
"8","2020-06-02",-47,-11,-32,-50,-34,16
"8","2020-06-03",-48,-10,-32,-50,-33,16
"8","2020-06-04",-49,-10,-30,-49,-34,16
"8","2020-06-05",-50,-6,-31,-50,-31,17
"8","2020-06-06",-51,-9,-36,-48,-10,11
"8","2020-06-07",-55,-16,-41,-54,-4,10
"8","2020-06-08",-46,-13,-32,-48,-30,15
"8","2020-06-09",-46,-12,-32,-48,-31,15
"8","2020-06-10",-46,-10,-29,-48,-30,15
"8","2020-06-11",-47,-10,-27,-47,-32,15
"8","2020-06-12",-47,-4,-27,-46,-29,16
"8","2020-06-13",-49,-5,-30,-44,-5,10
"8","2020-06-14",-53,-13,-33,-49,3,8
"8","2020-06-15",-41,-6,-23,-43,-28,13
"8","2020-06-16",-40,-6,-21,-44,-29,14
"8","2020-06-17",-41,-6,-22,-45,-28,14
"8","2020-06-18",-42,-6,-19,-44,-30,14
"8","2020-06-19",-42,0,-18,-41,-27,13
"8","2020-06-20",-44,1,-25,-40,-3,8
"8","2020-06-21",-52,-6,-34,-47,14,4
"8","2020-06-22",-41,-11,-21,-42,-30,13
"8","2020-06-23",-40,-9,-18,-44,-30,13
"8","2020-06-24",-41,-8,-20,-44,-28,13
"8","2020-06-25",-40,-7,-15,-41,-29,13
"8","2020-06-26",-42,-3,-18,-42,-26,14
"8","2020-06-27",-44,-6,-24,-41,-4,8
"8","2020-06-28",-46,-12,-25,-46,5,7
"8","2020-06-29",-37,-7,-17,-42,-27,12
"8","2020-06-30",-33,-2,-17,-43,-27,12
"8","2020-07-01",-34,-1,-19,-40,-27,11
"8","2020-07-02",-35,-2,-13,-38,-29,12
"8","2020-07-03",-36,2,-16,-37,-27,13
"8","2020-07-04",-40,-2,-24,-39,-4,7
"8","2020-07-05",-43,-10,-24,-41,3,6
"8","2020-07-06",-35,-6,-18,-39,-27,11
"8","2020-07-07",-35,-6,-14,-39,-29,11
"8","2020-07-08",-37,-6,-18,-40,-27,11
"8","2020-07-09",-37,-5,-13,-40,-28,11
"8","2020-07-10",-38,-1,-16,-37,-26,12
"8","2020-07-11",-41,-3,-22,-37,-4,6
"8","2020-07-12",-43,-10,-25,-41,3,6
"8","2020-07-13",-36,-7,-18,-40,-27,11
"8","2020-07-14",-33,-5,-14,-39,-29,11
"8","2020-07-15",-30,1,-15,-39,-26,10
"8","2020-07-16",-31,0,-11,-41,-28,11
"8","2020-07-17",-34,2,-13,-34,-25,11
"8","2020-07-18",-37,-2,-20,-36,-3,6
"8","2020-07-19",-41,-9,-22,-39,2,6
"8","2020-07-20",-33,-6,-17,-36,-27,10
"8","2020-07-21",-33,-5,-14,-40,-29,11
"5","2020-02-15",10,6,11,2,2,-1
"5","2020-02-16",11,5,14,6,3,-1
"5","2020-02-17",4,4,9,4,10,-2
"5","2020-02-18",-2,-2,3,0,7,-2
"5","2020-02-19",-2,-2,0,-1,6,-1
"5","2020-02-20",-6,-4,-12,-5,5,0
"5","2020-02-21",-7,-4,-13,-3,9,1
"5","2020-02-22",2,2,4,0,4,0
"5","2020-02-23",2,1,13,-2,4,0
"5","2020-02-24",-1,0,6,-3,11,-2
"5","2020-02-25",-2,-2,2,-1,8,-2
"5","2020-02-26",-4,-3,-6,-1,7,0
"5","2020-02-27",-1,1,-3,0,6,0
"5","2020-02-28",8,10,9,5,12,-2
"5","2020-02-29",11,13,13,10,5,-2
"5","2020-03-01",13,10,30,8,6,-1
"5","2020-03-02",4,7,10,3,12,-2
"5","2020-03-03",0,1,1,2,8,-1
"5","2020-03-04",2,3,3,1,8,-1
"5","2020-03-05",1,3,5,-2,7,-1
"5","2020-03-06",0,2,8,3,12,-2
"5","2020-03-07",4,3,9,3,5,-1
"5","2020-03-08",5,2,18,-2,6,-1
"5","2020-03-09",-9,-7,-6,-3,-17,6
"5","2020-03-10",0,1,10,5,8,-2
"5","2020-03-11",2,3,11,3,7,-2
"5","2020-03-12",4,6,15,4,7,-2
"5","2020-03-13",7,10,18,11,5,-2
"5","2020-03-14",8,13,18,16,2,-3
"5","2020-03-15",3,7,12,-8,1,-2
"5","2020-03-16",-7,5,2,1,-58,13
"5","2020-03-17",-7,4,-2,5,2,0
"5","2020-03-18",-8,9,-4,2,-2,3
"5","2020-03-19",-18,2,-16,-9,-17,7
"5","2020-03-20",-26,-3,-24,-21,-18,10
"5","2020-03-21",-34,-7,-39,-22,-11,10
"5","2020-03-22",-45,-16,-50,-37,-13,9
"5","2020-03-23",-34,-17,-37,-34,-30,12
"5","2020-03-24",-38,-20,-41,-34,-35,14
"5","2020-03-25",-40,-20,-41,-37,-36,16
"5","2020-03-26",-40,-20,-40,-43,-37,16
"5","2020-03-27",-40,-15,-39,-41,-34,17
"5","2020-03-28",-41,-14,-43,-37,-21,12
"5","2020-03-29",-51,-25,-57,-45,-22,12
"5","2020-03-30",-36,-18,-40,-38,-39,16
"5","2020-03-31",-36,-18,-41,-32,-43,17
"5","2020-04-01",-37,-12,-41,-35,-44,18
"5","2020-04-02",-46,-12,-43,-41,-47,20
"5","2020-04-03",-55,-11,-44,-41,-44,21
"5","2020-04-04",-58,-14,-50,-38,-31,16
"5","2020-04-05",-66,-26,-61,-50,-28,13
"5","2020-04-06",-53,-19,-45,-47,-51,20
"5","2020-04-07",-54,-20,-48,-41,-54,21
"5","2020-04-08",-51,-13,-47,-42,-56,21
"5","2020-04-09",-60,-16,-53,-53,-66,24
"5","2020-04-10",-72,-26,-62,-63,-71,30
"5","2020-04-11",-69,-27,-62,-58,-53,20
"5","2020-04-12",-71,-34,-68,-58,-33,14
"5","2020-04-13",-55,-22,-50,-51,-51,21
"5","2020-04-14",-55,-21,-51,-47,-53,22
"5","2020-04-15",-52,-15,-47,-48,-52,23
"5","2020-04-16",-52,-16,-49,-50,-53,23
"5","2020-04-17",-54,-15,-50,-50,-49,25
"5","2020-04-18",-59,-22,-54,-46,-32,17
"5","2020-04-19",-66,-33,-65,-54,-26,14
"5","2020-04-20",-54,-26,-49,-51,-48,20
"5","2020-04-21",-57,-30,-53,-50,-51,22
"5","2020-04-22",-57,-27,-52,-52,-51,23
"5","2020-04-23",-57,-26,-52,-54,-51,23
"5","2020-04-24",-58,-21,-52,-54,-47,24
"5","2020-04-25",-62,-24,-58,-50,-32,18
"5","2020-04-26",-69,-36,-69,-60,-27,15
"5","2020-04-27",-57,-30,-55,-55,-48,22
"5","2020-04-28",-57,-29,-54,-51,-50,17
"5","2020-04-29",-53,-19,-51,-49,-50,22
"5","2020-04-30",-40,0,-44,-47,-48,19
"5","2020-05-01",-60,-16,-55,-60,-64,28
"5","2020-05-02",-58,-16,-54,-53,-37,16
"5","2020-05-03",-65,-32,-65,-59,-23,13
"5","2020-05-04",-52,-22,-50,-54,-47,20
"5","2020-05-05",-53,-23,-51,-51,-50,21
"5","2020-05-06",-50,-19,-47,-50,-48,22
"5","2020-05-07",-50,-16,-48,-52,-48,21
"5","2020-05-08",-50,-10,-48,-51,-44,22
"5","2020-05-09",-47,-3,-46,-42,-26,14
"5","2020-05-10",-59,-19,-58,-55,-2,7
"5","2020-05-11",-51,-22,-47,-52,-45,19
"5","2020-05-12",-50,-20,-48,-49,-45,20
"5","2020-05-13",-49,-18,-45,-48,-45,21
"5","2020-05-14",-47,-14,-44,-50,-45,20
"5","2020-05-15",-45,-6,-41,-46,-40,20
"5","2020-05-16",-48,-6,-44,-43,-23,13
"5","2020-05-17",-58,-22,-58,-51,-12,11
"5","2020-05-18",-42,-14,-39,-47,-39,17
"5","2020-05-19",-45,-17,-41,-45,-41,18
"5","2020-05-20",-44,-13,-38,-46,-40,19
"5","2020-05-21",-46,-14,-38,-47,-41,19
"5","2020-05-22",-46,-10,-36,-47,-35,19
"5","2020-05-23",-48,-9,-42,-42,-17,12
"5","2020-05-24",-56,-21,-52,-49,-9,10
"5","2020-05-25",-43,-15,-36,-46,-36,16
"5","2020-05-26",-45,-18,-38,-46,-36,16
"5","2020-05-27",-44,-16,-37,-42,-35,17
"5","2020-05-28",-44,-15,-37,-46,-36,17
