Edo_code,edo,Date,Pop,Confirmed.Cases,C.Deaths ,Hbedsx10000
25,Sinaloa,01/05/2020,2966321,1008,159,8.03
26,Sonora,01/05/2020,2850330,240,24,10.15
27,Tabasco,01/05/2020,2395272,1066,132,6.61
28,Tamaulipas,01/05/2020,3441698,338,20,8.65
29,Tlaxcala,01/05/2020,1272847,217,22,5.61
30,Veracruz,01/05/2020,8112505,617,57,6.16
31,Yucatán,01/05/2020,2097175,489,30,8.58
32,Zacatecas,01/05/2020,1579209,87,8,6.33
1,Aguascalientes,02/05/2020,1312544,253,7,7.36
2,Baja California,02/05/2020,3315766,1582,236,6.49
3,Baja California Sur,02/05/2020,712029,330,18,9.76
4,Campeche,02/05/2020,899931,109,20,8.78
5,Coahuila,02/05/2020,2954915,440,42,9.86
6,Colima,02/05/2020,711235,29,3,9.12
7,Chiapas,02/05/2020,5217908,216,9,4.33
8,Chihuahua,02/05/2020,3556574,452,88,8.2
9,Ciudad de México,02/05/2020,8918653,6013,369,17.53
10,Durango,02/05/2020,1754754,73,7,8.79
11,Guanajuato,02/05/2020,5853677,290,27,6.25
12,Guerrero,02/05/2020,3533251,317,52,5.87
13,Hidalgo,02/05/2020,2858359,306,32,4.78
14,Jalisco,02/05/2020,7844830,387,32,8.23
15,Estado de México,02/05/2020,16187608,3615,273,5.16
16,Michoacán,02/05/2020,4584471,366,44,5.78
17,Morelos,02/05/2020,1903811,417,47,5.5
18,Nayarit,02/05/2020,1181050,106,12,6.05
19,Nuevo León,02/05/2020,5119504,406,18,7.96
20,Oaxaca,02/05/2020,3967889,163,22,5.93
21,Puebla,02/05/2020,6168883,755,95,6.5
22,Querétaro,02/05/2020,2038372,151,13,4.32
23,Quintana Roo,02/05/2020,1501562,889,118,6.86
24,San Luis Potosí,02/05/2020,2717820,131,9,7.44
25,Sinaloa,02/05/2020,2966321,1076,163,8.03
26,Sonora,02/05/2020,2850330,249,24,10.15
27,Tabasco,02/05/2020,2395272,1077,138,6.61
28,Tamaulipas,02/05/2020,3441698,362,21,8.65
29,Tlaxcala,02/05/2020,1272847,229,22,5.61
30,Veracruz,02/05/2020,8112505,672,60,6.16
31,Yucatán,02/05/2020,2097175,533,30,8.58
32,Zacatecas,02/05/2020,1579209,94,10,6.33
1,Aguascalientes,03/05/2020,1312544,265,7,7.36
2,Baja California,03/05/2020,3315766,1660,239,6.49
3,Baja California Sur,03/05/2020,712029,339,18,9.76
4,Campeche,03/05/2020,899931,113,20,8.78
5,Coahuila,03/05/2020,2954915,453,43,9.86
6,Colima,03/05/2020,711235,29,4,9.12
7,Chiapas,03/05/2020,5217908,227,9,4.33
8,Chihuahua,03/05/2020,3556574,512,91,8.2
9,Ciudad de México,03/05/2020,8918653,6417,387,17.53
10,Durango,03/05/2020,1754754,75,7,8.79
11,Guanajuato,03/05/2020,5853677,308,31,6.25
12,Guerrero,03/05/2020,3533251,342,52,5.87
13,Hidalgo,03/05/2020,2858359,312,38,4.78
14,Jalisco,03/05/2020,7844830,417,33,8.23
15,Estado de México,03/05/2020,16187608,3893,284,5.16
16,Michoacán,03/05/2020,4584471,369,46,5.78
17,Morelos,03/05/2020,1903811,430,50,5.5
18,Nayarit,03/05/2020,1181050,115,12,6.05
19,Nuevo León,03/05/2020,5119504,418,19,7.96
20,Oaxaca,03/05/2020,3967889,166,23,5.93
21,Puebla,03/05/2020,6168883,806,105,6.5
22,Querétaro,03/05/2020,2038372,157,14,4.32
23,Quintana Roo,03/05/2020,1501562,911,120,6.86
24,San Luis Potosí,03/05/2020,2717820,146,9,7.44
25,Sinaloa,03/05/2020,2966321,1119,170,8.03
26,Sonora,03/05/2020,2850330,266,24,10.15
27,Tabasco,03/05/2020,2395272,1196,146,6.61
28,Tamaulipas,03/05/2020,3441698,380,22,8.65
29,Tlaxcala,03/05/2020,1272847,238,22,5.61
30,Veracruz,03/05/2020,8112505,705,65,6.16
31,Yucatán,03/05/2020,2097175,588,31,8.58
32,Zacatecas,03/05/2020,1579209,99,13,6.33
1,Aguascalientes,04/05/2020,1312544,286,9,7.36
2,Baja California,04/05/2020,3315766,1808,252,6.49
3,Baja California Sur,04/05/2020,712029,344,18,9.76
4,Campeche,04/05/2020,899931,122,21,8.78
5,Coahuila,04/05/2020,2954915,476,47,9.86
6,Colima,04/05/2020,711235,30,4,9.12
7,Chiapas,04/05/2020,5217908,231,11,4.33
8,Chihuahua,04/05/2020,3556574,532,92,8.2
9,Ciudad de México,04/05/2020,8918653,6785,407,17.53
10,Durango,04/05/2020,1754754,80,7,8.79
11,Guanajuato,04/05/2020,5853677,315,33,6.25
12,Guerrero,04/05/2020,3533251,366,54,5.87
13,Hidalgo,04/05/2020,2858359,334,43,4.78
14,Jalisco,04/05/2020,7844830,447,34,8.23
15,Estado de México,04/05/2020,16187608,4202,299,5.16
16,Michoacán,04/05/2020,4584471,375,49,5.78
17,Morelos,04/05/2020,1903811,501,59,5.5
18,Nayarit,04/05/2020,1181050,124,13,6.05
19,Nuevo León,04/05/2020,5119504,442,22,7.96
20,Oaxaca,04/05/2020,3967889,172,24,5.93
21,Puebla,04/05/2020,6168883,842,109,6.5
22,Querétaro,04/05/2020,2038372,165,15,4.32
23,Quintana Roo,04/05/2020,1501562,922,121,6.86
24,San Luis Potosí,04/05/2020,2717820,157,10,7.44
25,Sinaloa,04/05/2020,2966321,1161,173,8.03
26,Sonora,04/05/2020,2850330,280,24,10.15
27,Tabasco,04/05/2020,2395272,1247,157,6.61
28,Tamaulipas,04/05/2020,3441698,388,23,8.65
29,Tlaxcala,04/05/2020,1272847,250,25,5.61
30,Veracruz,04/05/2020,8112505,803,69,6.16
31,Yucatán,04/05/2020,2097175,608,31,8.58
32,Zacatecas,04/05/2020,1579209,110,15,6.33
1,Aguascalientes,05/05/2020,1312544,289,9,7.36
2,Baja California,05/05/2020,3315766,1989,290,6.49
3,Baja California Sur,05/05/2020,712029,351,18,9.76
4,Campeche,05/05/2020,899931,125,22,8.78
5,Coahuila,05/05/2020,2954915,489,49,9.86
6,Colima,05/05/2020,711235,31,5,9.12
7,Chiapas,05/05/2020,5217908,241,12,4.33
8,Chihuahua,05/05/2020,3556574,581,110,8.2
9,Ciudad de México,05/05/2020,8918653,6999,444,17.53
10,Durango,05/05/2020,1754754,80,8,8.79
11,Guanajuato,05/05/2020,5853677,329,38,6.25
12,Guerrero,05/05/2020,3533251,388,58,5.87
13,Hidalgo,05/05/2020,2858359,374,46,4.78
14,Jalisco,05/05/2020,7844830,469,36,8.23
15,Estado de México,05/05/2020,16187608,4353,327,5.16
16,Michoacán,05/05/2020,4584471,394,51,5.78
17,Morelos,05/05/2020,1903811,554,71,5.5
18,Nayarit,05/05/2020,1181050,133,16,6.05
19,Nuevo León,05/05/2020,5119504,469,24,7.96
20,Oaxaca,05/05/2020,3967889,185,27,5.93
21,Puebla,05/05/2020,6168883,880,117,6.5
22,Querétaro,05/05/2020,2038372,167,17,4.32
23,Quintana Roo,05/05/2020,1501562,955,144,6.86
24,San Luis Potosí,05/05/2020,2717820,167,10,7.44
25,Sinaloa,05/05/2020,2966321,1195,173,8.03
26,Sonora,05/05/2020,2850330,307,24,10.15
27,Tabasco,05/05/2020,2395272,1277,178,6.61
28,Tamaulipas,05/05/2020,3441698,396,25,8.65
29,Tlaxcala,05/05/2020,1272847,261,29,5.61
30,Veracruz,05/05/2020,8112505,836,79,6.16
31,Yucatán,05/05/2020,2097175,648,33,8.58
32,Zacatecas,05/05/2020,1579209,113,17,6.33
1,Aguascalientes,06/05/2020,1312544,292,9,7.36
2,Baja California,06/05/2020,3315766,2097,323,6.49
3,Baja California Sur,06/05/2020,712029,358,18,9.76
4,Campeche,06/05/2020,899931,147,23,8.78
5,Coahuila,06/05/2020,2954915,491,49,9.86
6,Colima,06/05/2020,711235,31,6,9.12
7,Chiapas,06/05/2020,5217908,263,12,4.33
8,Chihuahua,06/05/2020,3556574,600,116,8.2
9,Ciudad de México,06/05/2020,8918653,7521,489,17.53
10,Durango,06/05/2020,1754754,91,8,8.79
11,Guanajuato,06/05/2020,5853677,343,40,6.25
12,Guerrero,06/05/2020,3533251,413,60,5.87
13,Hidalgo,06/05/2020,2858359,396,52,4.78
14,Jalisco,06/05/2020,7844830,492,38,8.23
15,Estado de México,06/05/2020,16187608,4661,359,5.16
16,Michoacán,06/05/2020,4584471,423,52,5.78
17,Morelos,06/05/2020,1903811,612,76,5.5
18,Nayarit,06/05/2020,1181050,151,19,6.05
19,Nuevo León,06/05/2020,5119504,511,27,7.96
20,Oaxaca,06/05/2020,3967889,202,31,5.93
21,Puebla,06/05/2020,6168883,910,121,6.5
22,Querétaro,06/05/2020,2038372,179,17,4.32
23,Quintana Roo,06/05/2020,1501562,980,160,6.86
24,San Luis Potosí,06/05/2020,2717820,187,11,7.44
25,Sinaloa,06/05/2020,2966321,1248,180,8.03
26,Sonora,06/05/2020,2850330,342,29,10.15
27,Tabasco,06/05/2020,2395272,1319,181,6.61
28,Tamaulipas,06/05/2020,3441698,415,26,8.65
29,Tlaxcala,06/05/2020,1272847,280,35,5.61
30,Veracruz,06/05/2020,8112505,872,83,6.16
31,Yucatán,06/05/2020,2097175,688,36,8.58
32,Zacatecas,06/05/2020,1579209,119,18,6.33
1,Aguascalientes,07/05/2020,1312544,292,10,7.36
2,Baja California,07/05/2020,3315766,2176,341,6.49
3,Baja California Sur,07/05/2020,712029,368,20,9.76
4,Campeche,07/05/2020,899931,157,24,8.78
5,Coahuila,07/05/2020,2954915,501,51,9.86
6,Colima,07/05/2020,711235,35,6,9.12
7,Chiapas,07/05/2020,5217908,291,12,4.33
8,Chihuahua,07/05/2020,3556574,617,116,8.2
9,Ciudad de México,07/05/2020,8918653,8129,566,17.53
10,Durango,07/05/2020,1754754,97,11,8.79
11,Guanajuato,07/05/2020,5853677,388,42,6.25
12,Guerrero,07/05/2020,3533251,441,62,5.87
13,Hidalgo,07/05/2020,2858359,431,59,4.78
14,Jalisco,07/05/2020,7844830,508,43,8.23
15,Estado de México,07/05/2020,16187608,5077,406,5.16
16,Michoacán,07/05/2020,4584471,473,53,5.78
17,Morelos,07/05/2020,1903811,656,86,5.5
18,Nayarit,07/05/2020,1181050,179,19,6.05
19,Nuevo León,07/05/2020,5119504,566,31,7.96
20,Oaxaca,07/05/2020,3967889,212,34,5.93
21,Puebla,07/05/2020,6168883,962,129,6.5
22,Querétaro,07/05/2020,2038372,193,18,4.32
23,Quintana Roo,07/05/2020,1501562,999,169,6.86
24,San Luis Potosí,07/05/2020,2717820,204,12,7.44
25,Sinaloa,07/05/2020,2966321,1312,197,8.03
26,Sonora,07/05/2020,2850330,387,30,10.15
27,Tabasco,07/05/2020,2395272,1407,190,6.61
28,Tamaulipas,07/05/2020,3441698,440,27,8.65
29,Tlaxcala,07/05/2020,1272847,304,42,5.61
30,Veracruz,07/05/2020,8112505,959,98,6.16
31,Yucatán,07/05/2020,2097175,727,39,8.58
32,Zacatecas,07/05/2020,1579209,128,18,6.33
1,Aguascalientes,08/05/2020,1312544,301,12,7.36
2,Baja California,08/05/2020,3315766,2276,362,6.49
3,Baja California Sur,08/05/2020,712029,373,22,9.76
4,Campeche,08/05/2020,899931,166,25,8.78
5,Coahuila,08/05/2020,2954915,537,52,9.86
6,Colima,08/05/2020,711235,38,6,9.12
7,Chiapas,08/05/2020,5217908,330,17,4.33
8,Chihuahua,08/05/2020,3556574,632,125,8.2
9,Ciudad de México,08/05/2020,8918653,8705,592,17.53
10,Durango,08/05/2020,1754754,107,11,8.79
11,Guanajuato,08/05/2020,5853677,414,45,6.25
12,Guerrero,08/05/2020,3533251,450,64,5.87
13,Hidalgo,08/05/2020,2858359,475,65,4.78
14,Jalisco,08/05/2020,7844830,554,47,8.23
15,Estado de México,08/05/2020,16187608,5418,441,5.16
16,Michoacán,08/05/2020,4584471,504,54,5.78
17,Morelos,08/05/2020,1903811,713,95,5.5
18,Nayarit,08/05/2020,1181050,206,21,6.05
19,Nuevo León,08/05/2020,5119504,601,32,7.96
20,Oaxaca,08/05/2020,3967889,217,38,5.93
21,Puebla,08/05/2020,6168883,1017,134,6.5
22,Querétaro,08/05/2020,2038372,208,18,4.32
23,Quintana Roo,08/05/2020,1501562,1032,177,6.86
24,San Luis Potosí,08/05/2020,2717820,227,13,7.44
25,Sinaloa,08/05/2020,2966321,1372,204,8.03
26,Sonora,08/05/2020,2850330,415,30,10.15
27,Tabasco,08/05/2020,2395272,1531,203,6.61
28,Tamaulipas,08/05/2020,3441698,442,30,8.65
29,Tlaxcala,08/05/2020,1272847,324,49,5.61
30,Veracruz,08/05/2020,8112505,1049,111,6.16
31,Yucatán,08/05/2020,2097175,753,47,8.58
32,Zacatecas,08/05/2020,1579209,135,18,6.33
1,Aguascalientes,09/05/2020,1312544,303,13,7.36
2,Baja California,09/05/2020,3315766,2365,400,6.49
3,Baja California Sur,09/05/2020,712029,379,22,9.76
4,Campeche,09/05/2020,899931,181,25,8.78
5,Coahuila,09/05/2020,2954915,553,53,9.86
6,Colima,09/05/2020,711235,38,6,9.12
7,Chiapas,09/05/2020,5217908,367,19,4.33
8,Chihuahua,09/05/2020,3556574,658,134,8.2
9,Ciudad de México,09/05/2020,8918653,9218,628,17.53
10,Durango,09/05/2020,1754754,109,11,8.79
11,Guanajuato,09/05/2020,5853677,443,45,6.25
12,Guerrero,09/05/2020,3533251,475,68,5.87
13,Hidalgo,09/05/2020,2858359,496,67,4.78
14,Jalisco,09/05/2020,7844830,592,50,8.23
15,Estado de México,09/05/2020,16187608,5710,472,5.16
16,Michoacán,09/05/2020,4584471,555,57,5.78
17,Morelos,09/05/2020,1903811,775,101,5.5
18,Nayarit,09/05/2020,1181050,211,20,6.05
19,Nuevo León,09/05/2020,5119504,607,32,7.96
20,Oaxaca,09/05/2020,3967889,225,41,5.93
21,Puebla,09/05/2020,6168883,1060,149,6.5
22,Querétaro,09/05/2020,2038372,218,18,4.32
23,Quintana Roo,09/05/2020,1501562,1071,184,6.86
24,San Luis Potosí,09/05/2020,2717820,237,14,7.44
25,Sinaloa,09/05/2020,2966321,1393,207,8.03
26,Sonora,09/05/2020,2850330,476,31,10.15
27,Tabasco,09/05/2020,2395272,1598,213,6.61
28,Tamaulipas,09/05/2020,3441698,708,36,8.65
29,Tlaxcala,09/05/2020,1272847,353,52,5.61
30,Veracruz,09/05/2020,8112505,1155,120,6.16
31,Yucatán,09/05/2020,2097175,791,47,8.58
32,Zacatecas,09/05/2020,1579209,140,18,6.33
1,Aguascalientes,10/05/2020,1312544,330,13,7.36
2,Baja California,10/05/2020,3315766,2428,415,6.49
3,Baja California Sur,10/05/2020,712029,387,22,9.76
4,Campeche,10/05/2020,899931,193,25,8.78
5,Coahuila,10/05/2020,2954915,562,53,9.86
6,Colima,10/05/2020,711235,44,6,9.12
7,Chiapas,10/05/2020,5217908,394,19,4.33
8,Chihuahua,10/05/2020,3556574,674,135,8.2
9,Ciudad de México,10/05/2020,8918653,9737,648,17.53
10,Durango,10/05/2020,1754754,115,12,8.79
11,Guanajuato,10/05/2020,5853677,473,45,6.25
12,Guerrero,10/05/2020,3533251,531,74,5.87
13,Hidalgo,10/05/2020,2858359,540,75,4.78
14,Jalisco,10/05/2020,7844830,593,54,8.23
15,Estado de México,10/05/2020,16187608,5988,496,5.16
16,Michoacán,10/05/2020,4584471,569,61,5.78
17,Morelos,10/05/2020,1903811,803,101,5.5
18,Nayarit,10/05/2020,1181050,220,21,6.05
19,Nuevo León,10/05/2020,5119504,641,32,7.96
20,Oaxaca,10/05/2020,3967889,250,47,5.93
21,Puebla,10/05/2020,6168883,1068,149,6.5
22,Querétaro,10/05/2020,2038372,232,18,4.32
23,Quintana Roo,10/05/2020,1501562,1081,185,6.86
24,San Luis Potosí,10/05/2020,2717820,264,14,7.44
25,Sinaloa,10/05/2020,2966321,1470,212,8.03
26,Sonora,10/05/2020,2850330,504,32,10.15
27,Tabasco,10/05/2020,2395272,1652,222,6.61
28,Tamaulipas,10/05/2020,3441698,737,37,8.65
29,Tlaxcala,10/05/2020,1272847,358,53,5.61
30,Veracruz,10/05/2020,8112505,1205,123,6.16
31,Yucatán,10/05/2020,2097175,829,47,8.58
32,Zacatecas,10/05/2020,1579209,150,19,6.33
1,Aguascalientes,11/05/2020,1312544,352,13,7.36
2,Baja California,11/05/2020,3315766,2448,418,6.49
3,Baja California Sur,11/05/2020,712029,398,22,9.76
4,Campeche,11/05/2020,899931,209,28,8.78
5,Coahuila,11/05/2020,2954915,572,53,9.86
6,Colima,11/05/2020,711235,45,6,9.12
7,Chiapas,11/05/2020,5217908,419,20,4.33
8,Chihuahua,11/05/2020,3556574,693,141,8.2
9,Ciudad de México,11/05/2020,8918653,9983,666,17.53
10,Durango,11/05/2020,1754754,117,12,8.79
11,Guanajuato,11/05/2020,5853677,505,45,6.25
12,Guerrero,11/05/2020,3533251,582,75,5.87
13,Hidalgo,11/05/2020,2858359,574,81,4.78
14,Jalisco,11/05/2020,7844830,636,57,8.23
15,Estado de México,11/05/2020,16187608,6155,506,5.16
16,Michoacán,11/05/2020,4584471,577,65,5.78
17,Morelos,11/05/2020,1903811,820,101,5.5
18,Nayarit,11/05/2020,1181050,238,21,6.05
19,Nuevo León,11/05/2020,5119504,664,32,7.96
20,Oaxaca,11/05/2020,3967889,258,47,5.93
21,Puebla,11/05/2020,6168883,1120,150,6.5
22,Querétaro,11/05/2020,2038372,252,21,4.32
23,Quintana Roo,11/05/2020,1501562,1118,193,6.86
24,San Luis Potosí,11/05/2020,2717820,278,14,7.44
25,Sinaloa,11/05/2020,2966321,1516,215,8.03
26,Sonora,11/05/2020,2850330,541,33,10.15
27,Tabasco,11/05/2020,2395272,1758,234,6.61
28,Tamaulipas,11/05/2020,3441698,756,44,8.65
29,Tlaxcala,11/05/2020,1272847,386,56,5.61
30,Veracruz,11/05/2020,8112505,1352,135,6.16
31,Yucatán,11/05/2020,2097175,848,50,8.58
32,Zacatecas,11/05/2020,1579209,157,19,6.33
1,Aguascalientes,12/05/2020,1312544,382,13,7.36
2,Baja California,12/05/2020,3315766,2576,439,6.49
3,Baja California Sur,12/05/2020,712029,401,24,9.76
4,Campeche,12/05/2020,899931,211,28,8.78
5,Coahuila,12/05/2020,2954915,584,53,9.86
6,Colima,12/05/2020,711235,46,7,9.12
7,Chiapas,12/05/2020,5217908,433,25,4.33
8,Chihuahua,12/05/2020,3556574,730,146,8.2
9,Ciudad de México,12/05/2020,8918653,10529,769,17.53
10,Durango,12/05/2020,1754754,123,13,8.79
11,Guanajuato,12/05/2020,5853677,544,53,6.25
12,Guerrero,12/05/2020,3533251,618,80,5.87
13,Hidalgo,12/05/2020,2858359,603,93,4.78
14,Jalisco,12/05/2020,7844830,670,57,8.23
15,Estado de México,12/05/2020,16187608,6540,557,5.16
16,Michoacán,12/05/2020,4584471,610,67,5.78
17,Morelos,12/05/2020,1903811,874,127,5.5
18,Nayarit,12/05/2020,1181050,247,23,6.05
19,Nuevo León,12/05/2020,5119504,687,35,7.96
20,Oaxaca,12/05/2020,3967889,271,52,5.93
21,Puebla,12/05/2020,6168883,1172,165,6.5
22,Querétaro,12/05/2020,2038372,273,23,4.32
23,Quintana Roo,12/05/2020,1501562,1144,211,6.86
24,San Luis Potosí,12/05/2020,2717820,308,16,7.44
25,Sinaloa,12/05/2020,2966321,1579,229,8.03
26,Sonora,12/05/2020,2850330,567,37,10.15
27,Tabasco,12/05/2020,2395272,1876,244,6.61
28,Tamaulipas,12/05/2020,3441698,788,46,8.65
29,Tlaxcala,12/05/2020,1272847,398,66,5.61
30,Veracruz,12/05/2020,8112505,1497,155,6.16
31,Yucatán,12/05/2020,2097175,883,53,8.58
32,Zacatecas,12/05/2020,1579209,160,20,6.33
1,Aguascalientes,13/05/2020,1312544,398,14,7.36
2,Baja California,13/05/2020,3315766,2764,460,6.49
3,Baja California Sur,13/05/2020,712029,409,24,9.76
4,Campeche,13/05/2020,899931,226,28,8.78
5,Coahuila,13/05/2020,2954915,616,53,9.86
6,Colima,13/05/2020,711235,46,7,9.12
7,Chiapas,13/05/2020,5217908,450,31,4.33
8,Chihuahua,13/05/2020,3556574,768,151,8.2
9,Ciudad de México,13/05/2020,8918653,10946,864,17.53
10,Durango,13/05/2020,1754754,127,15,8.79
11,Guanajuato,13/05/2020,5853677,580,55,6.25
12,Guerrero,13/05/2020,3533251,670,85,5.87
13,Hidalgo,13/05/2020,2858359,637,103,4.78
14,Jalisco,13/05/2020,7844830,699,61,8.23
15,Estado de México,13/05/2020,16187608,6813,611,5.16
16,Michoacán,13/05/2020,4584471,678,71,5.78
17,Morelos,13/05/2020,1903811,915,135,5.5
18,Nayarit,13/05/2020,1181050,252,24,6.05
19,Nuevo León,13/05/2020,5119504,717,38,7.96
20,Oaxaca,13/05/2020,3967889,291,55,5.93
21,Puebla,13/05/2020,6168883,1213,169,6.5
22,Querétaro,13/05/2020,2038372,315,24,4.32
23,Quintana Roo,13/05/2020,1501562,1177,222,6.86
24,San Luis Potosí,13/05/2020,2717820,338,19,7.44
25,Sinaloa,13/05/2020,2966321,1620,246,8.03
26,Sonora,13/05/2020,2850330,642,38,10.15
27,Tabasco,13/05/2020,2395272,1976,256,6.61
28,Tamaulipas,13/05/2020,3441698,799,48,8.65
29,Tlaxcala,13/05/2020,1272847,438,72,5.61
30,Veracruz,13/05/2020,8112505,1574,167,6.16
31,Yucatán,13/05/2020,2097175,924,53,8.58
32,Zacatecas,13/05/2020,1579209,168,21,6.33
1,Aguascalientes,14/05/2020,1312544,407,15,7.36
2,Baja California,14/05/2020,3315766,2856,491,6.49
3,Baja California Sur,14/05/2020,712029,420,25,9.76
4,Campeche,14/05/2020,899931,253,29,8.78
5,Coahuila,14/05/2020,2954915,625,54,9.86
6,Colima,14/05/2020,711235,54,7,9.12
7,Chiapas,14/05/2020,5217908,502,35,4.33
8,Chihuahua,14/05/2020,3556574,799,161,8.2
9,Ciudad de México,14/05/2020,8918653,11664,928,17.53
10,Durango,14/05/2020,1754754,144,15,8.79
11,Guanajuato,14/05/2020,5853677,619,59,6.25
12,Guerrero,14/05/2020,3533251,696,86,5.87
13,Hidalgo,14/05/2020,2858359,680,115,4.78
14,Jalisco,14/05/2020,7844830,747,66,8.23
15,Estado de México,14/05/2020,16187608,7255,641,5.16
16,Michoacán,14/05/2020,4584471,718,73,5.78
17,Morelos,14/05/2020,1903811,979,140,5.5
18,Nayarit,14/05/2020,1181050,275,24,6.05
19,Nuevo León,14/05/2020,5119504,755,41,7.96
20,Oaxaca,14/05/2020,3967889,326,59,5.93
21,Puebla,14/05/2020,6168883,1272,172,6.5
22,Querétaro,14/05/2020,2038372,341,27,4.32
23,Quintana Roo,14/05/2020,1501562,1227,229,6.86
24,San Luis Potosí,14/05/2020,2717820,363,20,7.44
25,Sinaloa,14/05/2020,2966321,1716,251,8.03
26,Sonora,14/05/2020,2850330,687,39,10.15
27,Tabasco,14/05/2020,2395272,2066,266,6.61
28,Tamaulipas,14/05/2020,3441698,864,50,8.65
29,Tlaxcala,14/05/2020,1272847,475,79,5.61
30,Veracruz,14/05/2020,8112505,1666,197,6.16
31,Yucatán,14/05/2020,2097175,972,61,8.58
32,Zacatecas,14/05/2020,1579209,172,22,6.33
1,Aguascalientes,15/05/2020,1312544,443,17,7.36
2,Baja California,15/05/2020,3315766,3040,514,6.49
3,Baja California Sur,15/05/2020,712029,439,26,9.76
4,Campeche,15/05/2020,899931,280,31,8.78
5,Coahuila,15/05/2020,2954915,644,54,9.86
6,Colima,15/05/2020,711235,58,7,9.12
7,Chiapas,15/05/2020,5217908,533,39,4.33
8,Chihuahua,15/05/2020,3556574,874,183,8.2
9,Ciudad de México,15/05/2020,8918653,12456,997,17.53
10,Durango,15/05/2020,1754754,150,16,8.79
11,Guanajuato,15/05/2020,5853677,658,61,6.25
12,Guerrero,15/05/2020,3533251,743,105,5.87
13,Hidalgo,15/05/2020,2858359,748,131,4.78
14,Jalisco,15/05/2020,7844830,767,70,8.23
15,Estado de México,15/05/2020,16187608,7570,667,5.16
16,Michoacán,15/05/2020,4584471,768,75,5.78
17,Morelos,15/05/2020,1903811,1021,143,5.5
18,Nayarit,15/05/2020,1181050,287,25,6.05
19,Nuevo León,15/05/2020,5119504,776,48,7.96
20,Oaxaca,15/05/2020,3967889,369,64,5.93
21,Puebla,15/05/2020,6168883,1338,184,6.5
22,Querétaro,15/05/2020,2038372,361,28,4.32
23,Quintana Roo,15/05/2020,1501562,1257,234,6.86
24,San Luis Potosí,15/05/2020,2717820,399,20,7.44
25,Sinaloa,15/05/2020,2966321,1814,259,8.03
26,Sonora,15/05/2020,2850330,757,42,10.15
27,Tabasco,15/05/2020,2395272,2177,278,6.61
28,Tamaulipas,15/05/2020,3441698,890,53,8.65
29,Tlaxcala,15/05/2020,1272847,509,83,5.61
30,Veracruz,15/05/2020,8112505,1700,224,6.16
31,Yucatán,15/05/2020,2097175,1025,67,8.58
32,Zacatecas,15/05/2020,1579209,181,22,6.33
1,Aguascalientes,16/05/2020,1312544,442,19,7.36
2,Baja California,16/05/2020,3315766,3168,539,6.49
3,Baja California Sur,16/05/2020,712029,445,26,9.76
4,Campeche,16/05/2020,899931,288,32,8.78
5,Coahuila,16/05/2020,2954915,667,55,9.86
6,Colima,16/05/2020,711235,62,8,9.12
7,Chiapas,16/05/2020,5217908,600,44,4.33
8,Chihuahua,16/05/2020,3556574,898,192,8.2
9,Ciudad de México,16/05/2020,8918653,13076,1072,17.53
10,Durango,16/05/2020,1754754,156,17,8.79
11,Guanajuato,16/05/2020,5853677,687,67,6.25
12,Guerrero,16/05/2020,3533251,785,112,5.87
13,Hidalgo,16/05/2020,2858359,812,141,4.78
14,Jalisco,16/05/2020,7844830,796,77,8.23
15,Estado de México,16/05/2020,16187608,7892,699,5.16
16,Michoacán,16/05/2020,4584471,860,81,5.78
17,Morelos,16/05/2020,1903811,1031,145,5.5
18,Nayarit,16/05/2020,1181050,307,28,6.05
19,Nuevo León,16/05/2020,5119504,791,48,7.96
20,Oaxaca,16/05/2020,3967889,416,68,5.93
21,Puebla,16/05/2020,6168883,1404,188,6.5
22,Querétaro,16/05/2020,2038372,396,31,4.32
23,Quintana Roo,16/05/2020,1501562,1289,242,6.86
24,San Luis Potosí,16/05/2020,2717820,426,21,7.44
25,Sinaloa,16/05/2020,2966321,1862,280,8.03
26,Sonora,16/05/2020,2850330,800,43,10.15
27,Tabasco,16/05/2020,2395272,2263,293,6.61
28,Tamaulipas,16/05/2020,3441698,919,58,8.65
29,Tlaxcala,16/05/2020,1272847,529,86,5.61
30,Veracruz,16/05/2020,8112505,1805,235,6.16
31,Yucatán,16/05/2020,2097175,1082,75,8.58
32,Zacatecas,16/05/2020,1579209,190,23,6.33
1,Aguascalientes,17/05/2020,1312544,472,19,7.36
2,Baja California,17/05/2020,3315766,3255,550,6.49
3,Baja California Sur,17/05/2020,712029,459,26,9.76
4,Campeche,17/05/2020,899931,296,34,8.78
5,Coahuila,17/05/2020,2954915,679,57,9.86
6,Colima,17/05/2020,711235,69,8,9.12
7,Chiapas,17/05/2020,5217908,653,44,4.33
8,Chihuahua,17/05/2020,3556574,917,192,8.2
9,Ciudad de México,17/05/2020,8918653,13672,1108,17.53
10,Durango,17/05/2020,1754754,158,17,8.79
11,Guanajuato,17/05/2020,5853677,735,67,6.25
12,Guerrero,17/05/2020,3533251,798,112,5.87
13,Hidalgo,17/05/2020,2858359,844,146,4.78
14,Jalisco,17/05/2020,7844830,845,82,8.23
15,Estado de México,17/05/2020,16187608,8187,719,5.16
16,Michoacán,17/05/2020,4584471,917,82,5.78
17,Morelos,17/05/2020,1903811,1090,151,5.5
18,Nayarit,17/05/2020,1181050,316,29,6.05
