"entidadFed","date","movilidad"
18,"17/02/2020",0.035
18,"18/02/2020",0.0075
18,"19/02/2020",0.0125
18,"20/02/2020",0.005
18,"21/02/2020",0.035
18,"22/02/2020",-0.0025
18,"23/02/2020",-0.0125
18,"24/02/2020",0.0275
18,"25/02/2020",0.0125
18,"26/02/2020",0.005
18,"27/02/2020",0.0125
18,"28/02/2020",0.055
18,"29/02/2020",0.03
18,"01/03/2020",0.04
18,"02/03/2020",0.04
18,"03/03/2020",0.0125
18,"04/03/2020",0.025
18,"05/03/2020",0.02
18,"06/03/2020",0.055
18,"07/03/2020",0.0325
18,"08/03/2020",0.025
18,"09/03/2020",-0.0825
18,"10/03/2020",0.0125
18,"11/03/2020",0.0175
18,"12/03/2020",0.03
18,"13/03/2020",0.08
18,"14/03/2020",0.1225
18,"15/03/2020",0.055
18,"16/03/2020",-0.0475
18,"17/03/2020",0.01
18,"18/03/2020",-0.0725
18,"19/03/2020",-0.1375
18,"20/03/2020",-0.175
18,"21/03/2020",-0.18
18,"22/03/2020",-0.26
18,"23/03/2020",-0.2725
18,"24/03/2020",-0.3025
18,"25/03/2020",-0.32
18,"26/03/2020",-0.3325
18,"27/03/2020",-0.3375
18,"28/03/2020",-0.285
18,"29/03/2020",-0.335
18,"30/03/2020",-0.3275
18,"31/03/2020",-0.305
18,"01/04/2020",-0.32
18,"02/04/2020",-0.345
18,"03/04/2020",-0.37
18,"04/04/2020",-0.3225
18,"05/04/2020",-0.4075
18,"06/04/2020",-0.3975
18,"07/04/2020",-0.41
18,"08/04/2020",-0.4025
18,"09/04/2020",-0.51
18,"10/04/2020",-0.5925
18,"11/04/2020",-0.535
18,"12/04/2020",-0.495
18,"13/04/2020",-0.44
18,"14/04/2020",-0.4525
18,"15/04/2020",-0.425
18,"16/04/2020",-0.4425
18,"17/04/2020",-0.465
18,"18/04/2020",-0.4475
18,"19/04/2020",-0.495
18,"20/04/2020",-0.49
18,"21/04/2020",-0.5125
18,"22/04/2020",-0.505
18,"23/04/2020",-0.51
18,"24/04/2020",-0.5125
18,"25/04/2020",-0.475
18,"26/04/2020",-0.5125
18,"27/04/2020",-0.4925
18,"28/04/2020",-0.485
18,"29/04/2020",-0.4625
18,"30/04/2020",-0.4075
18,"01/05/2020",-0.5325
18,"02/05/2020",-0.44
18,"03/05/2020",-0.475
18,"04/05/2020",-0.4475
18,"05/05/2020",-0.4525
18,"06/05/2020",-0.4475
18,"07/05/2020",-0.46
18,"08/05/2020",-0.455
18,"09/05/2020",-0.4
18,"10/05/2020",-0.4225
18,"11/05/2020",-0.4625
18,"12/05/2020",-0.4525
18,"13/05/2020",-0.44
18,"14/05/2020",-0.45
18,"15/05/2020",-0.415
18,"16/05/2020",-0.385
18,"17/05/2020",-0.425
18,"18/05/2020",-0.3925
18,"19/05/2020",-0.42
18,"20/05/2020",-0.4
18,"21/05/2020",-0.415
18,"22/05/2020",-0.42
18,"23/05/2020",-0.3775
18,"24/05/2020",-0.415
18,"25/05/2020",-0.4125
18,"26/05/2020",-0.415
18,"27/05/2020",-0.415
18,"28/05/2020",-0.4125
18,"29/05/2020",-0.385
18,"30/05/2020",-0.3325
18,"31/05/2020",-0.36
18,"01/06/2020",-0.3425
18,"02/06/2020",-0.35
18,"03/06/2020",-0.35
18,"04/06/2020",-0.3625
18,"05/06/2020",-0.375
18,"06/06/2020",-0.3225
18,"07/06/2020",-0.345
19,"15/02/2020",0.0775
19,"16/02/2020",0.0675
19,"17/02/2020",0.085
19,"18/02/2020",0.0475
19,"19/02/2020",0.01
19,"20/02/2020",-0.01
19,"21/02/2020",0.02
19,"22/02/2020",0.0475
19,"23/02/2020",0.0425
19,"24/02/2020",0.07
19,"25/02/2020",0.0475
19,"26/02/2020",0.0225
19,"27/02/2020",0.0325
19,"28/02/2020",0.1125
19,"29/02/2020",0.1225
19,"01/03/2020",0.0975
19,"02/03/2020",0.1025
19,"03/03/2020",0.065
19,"04/03/2020",0.0475
19,"05/03/2020",0.0375
19,"06/03/2020",0.0725
19,"07/03/2020",0.0725
19,"08/03/2020",0.0625
19,"09/03/2020",-0.105
19,"10/03/2020",0.055
19,"11/03/2020",0.04
19,"12/03/2020",0.06
19,"13/03/2020",0.085
19,"14/03/2020",0.07
19,"15/03/2020",-0.015
19,"16/03/2020",-0.3025
19,"17/03/2020",-0.1025
19,"18/03/2020",-0.185
19,"19/03/2020",-0.235
19,"20/03/2020",-0.2525
19,"21/03/2020",-0.275
19,"22/03/2020",-0.3225
19,"23/03/2020",-0.3225
19,"24/03/2020",-0.345
19,"25/03/2020",-0.3775
19,"26/03/2020",-0.3825
19,"27/03/2020",-0.3525
19,"28/03/2020",-0.3075
19,"29/03/2020",-0.37
19,"30/03/2020",-0.35
19,"31/03/2020",-0.35
19,"01/04/2020",-0.345
19,"02/04/2020",-0.39
19,"03/04/2020",-0.3775
19,"04/04/2020",-0.3575
19,"05/04/2020",-0.4275
19,"06/04/2020",-0.4325
19,"07/04/2020",-0.45
19,"08/04/2020",-0.44
19,"09/04/2020",-0.5175
19,"10/04/2020",-0.6
19,"11/04/2020",-0.52
19,"12/04/2020",-0.4775
19,"13/04/2020",-0.45
19,"14/04/2020",-0.4525
19,"15/04/2020",-0.4525
19,"16/04/2020",-0.455
19,"17/04/2020",-0.4325
19,"18/04/2020",-0.4175
19,"19/04/2020",-0.455
19,"20/04/2020",-0.465
19,"21/04/2020",-0.4825
19,"22/04/2020",-0.4875
19,"23/04/2020",-0.49
19,"24/04/2020",-0.4625
19,"25/04/2020",-0.425
19,"26/04/2020",-0.485
19,"27/04/2020",-0.49
19,"28/04/2020",-0.5025
19,"29/04/2020",-0.475
19,"30/04/2020",-0.3775
19,"01/05/2020",-0.545
19,"02/05/2020",-0.4275
19,"03/05/2020",-0.4675
19,"04/05/2020",-0.445
19,"05/05/2020",-0.465
19,"06/05/2020",-0.4575
19,"07/05/2020",-0.4525
19,"08/05/2020",-0.435
19,"09/05/2020",-0.3575
19,"10/05/2020",-0.385
19,"11/05/2020",-0.455
19,"12/05/2020",-0.4475
19,"13/05/2020",-0.45
19,"14/05/2020",-0.4375
19,"15/05/2020",-0.38
19,"16/05/2020",-0.3425
19,"17/05/2020",-0.39
19,"18/05/2020",-0.4025
19,"19/05/2020",-0.4175
19,"20/05/2020",-0.4175
19,"21/05/2020",-0.425
19,"22/05/2020",-0.38
19,"23/05/2020",-0.3275
19,"24/05/2020",-0.38
19,"25/05/2020",-0.3925
19,"26/05/2020",-0.4225
19,"27/05/2020",-0.415
19,"28/05/2020",-0.4
19,"29/05/2020",-0.35
19,"30/05/2020",-0.28
19,"31/05/2020",-0.32
19,"01/06/2020",-0.3275
19,"02/06/2020",-0.355
19,"03/06/2020",-0.3675
19,"04/06/2020",-0.375
19,"05/06/2020",-0.34
19,"06/06/2020",-0.2775
19,"07/06/2020",-0.315
20,"15/02/2020",8.67361737988404e-19
20,"16/02/2020",0.015
20,"17/02/2020",0.0275
20,"18/02/2020",0.0075
20,"19/02/2020",0.0025
20,"20/02/2020",0
20,"21/02/2020",0
20,"22/02/2020",-0.0175
20,"23/02/2020",-0.02
20,"24/02/2020",0.0025
20,"25/02/2020",0
20,"26/02/2020",-0.0125
20,"27/02/2020",-0.02
20,"28/02/2020",0.03
20,"29/02/2020",0.0275
20,"01/03/2020",0.03
20,"02/03/2020",0.045
20,"03/03/2020",0.02
20,"04/03/2020",0.015
20,"05/03/2020",0
20,"06/03/2020",0.0025
20,"07/03/2020",-0.0175
20,"08/03/2020",-0.0175
20,"09/03/2020",-0.05
20,"10/03/2020",-3.46944695195361e-18
20,"11/03/2020",0.0075
20,"12/03/2020",0.0125
20,"13/03/2020",0.0425
20,"14/03/2020",0.03
20,"15/03/2020",-2.16840434497101e-18
20,"16/03/2020",-0.1025
20,"17/03/2020",0.0125
20,"18/03/2020",-0.0275
20,"19/03/2020",-0.065
20,"20/03/2020",-0.09
20,"21/03/2020",-0.1175
20,"22/03/2020",-0.175
20,"23/03/2020",-0.2225
20,"24/03/2020",-0.2525
20,"25/03/2020",-0.275
20,"26/03/2020",-0.3075
20,"27/03/2020",-0.31
20,"28/03/2020",-0.2725
20,"29/03/2020",-0.315
20,"30/03/2020",-0.2975
20,"31/03/2020",-0.3025
20,"01/04/2020",-0.32
20,"02/04/2020",-0.37
20,"03/04/2020",-0.3925
20,"04/04/2020",-0.3575
20,"05/04/2020",-0.4
20,"06/04/2020",-0.4
20,"07/04/2020",-0.3975
20,"08/04/2020",-0.41
20,"09/04/2020",-0.4775
20,"10/04/2020",-0.5925
20,"11/04/2020",-0.5025
20,"12/04/2020",-0.4725
20,"13/04/2020",-0.4225
20,"14/04/2020",-0.4275
20,"15/04/2020",-0.4075
20,"16/04/2020",-0.425
20,"17/04/2020",-0.4425
20,"18/04/2020",-0.4125
20,"19/04/2020",-0.4475
20,"20/04/2020",-0.4275
20,"21/04/2020",-0.4475
20,"22/04/2020",-0.4625
20,"23/04/2020",-0.4775
20,"24/04/2020",-0.4875
20,"25/04/2020",-0.445
20,"26/04/2020",-0.48
20,"27/04/2020",-0.46
20,"28/04/2020",-0.4525
20,"29/04/2020",-0.4325
20,"30/04/2020",-0.3925
20,"01/05/2020",-0.495
20,"02/05/2020",-0.41
20,"03/05/2020",-0.445
20,"04/05/2020",-0.4125
20,"05/05/2020",-0.44
20,"06/05/2020",-0.43
20,"07/05/2020",-0.44
20,"08/05/2020",-0.4275
20,"09/05/2020",-0.355
20,"10/05/2020",-0.3525
20,"11/05/2020",-0.43
20,"12/05/2020",-0.43
20,"13/05/2020",-0.42
20,"14/05/2020",-0.42
20,"15/05/2020",-0.39
20,"16/05/2020",-0.3525
20,"17/05/2020",-0.4075
20,"18/05/2020",-0.38
20,"19/05/2020",-0.41
20,"20/05/2020",-0.43
20,"21/05/2020",-0.4575
20,"22/05/2020",-0.4525
20,"23/05/2020",-0.41
20,"24/05/2020",-0.445
20,"25/05/2020",-0.4375
20,"26/05/2020",-0.455
20,"27/05/2020",-0.4525
20,"28/05/2020",-0.46
20,"29/05/2020",-0.435
20,"30/05/2020",-0.3725
20,"31/05/2020",-0.405
20,"01/06/2020",-0.4025
20,"02/06/2020",-0.425
20,"03/06/2020",-0.425
20,"04/06/2020",-0.44
20,"05/06/2020",-0.4425
20,"06/06/2020",-0.415
20,"07/06/2020",-0.4475
21,"15/02/2020",0.0525
21,"16/02/2020",0.05
21,"17/02/2020",0.0425
21,"18/02/2020",0.0225
21,"19/02/2020",0.025
21,"20/02/2020",0.0275
21,"21/02/2020",0.035
21,"22/02/2020",0.025
21,"23/02/2020",0.0175
21,"24/02/2020",0.0275
21,"25/02/2020",0.015
21,"26/02/2020",-0.005
21,"27/02/2020",0.015
21,"28/02/2020",0.0425
21,"29/02/2020",0.0625
21,"01/03/2020",0.06
21,"02/03/2020",0.0375
21,"03/03/2020",0.015
21,"04/03/2020",0.0275
21,"05/03/2020",0.025
21,"06/03/2020",0.025
21,"07/03/2020",0.0275
21,"08/03/2020",0.0325
21,"09/03/2020",-0.1275
21,"10/03/2020",0.02
21,"11/03/2020",0.0175
21,"12/03/2020",0.04
21,"13/03/2020",0.0225
21,"14/03/2020",0.065
21,"15/03/2020",0.005
21,"16/03/2020",-0.1525
21,"17/03/2020",-0.0025
21,"18/03/2020",-0.0475
21,"19/03/2020",-0.0775
21,"20/03/2020",-0.1325
21,"21/03/2020",-0.12
21,"22/03/2020",-0.18
21,"23/03/2020",-0.24
21,"24/03/2020",-0.2875
21,"25/03/2020",-0.305
21,"26/03/2020",-0.315
21,"27/03/2020",-0.3175
21,"28/03/2020",-0.2375
21,"29/03/2020",-0.29
21,"30/03/2020",-0.32
21,"31/03/2020",-0.33
21,"01/04/2020",-0.3325
21,"02/04/2020",-0.3625
21,"03/04/2020",-0.3775
21,"04/04/2020",-0.2975
21,"05/04/2020",-0.3475
21,"06/04/2020",-0.3775
21,"07/04/2020",-0.385
21,"08/04/2020",-0.375
21,"09/04/2020",-0.4125
21,"10/04/2020",-0.565
21,"11/04/2020",-0.4575
21,"12/04/2020",-0.4075
21,"13/04/2020",-0.3975
21,"14/04/2020",-0.3975
21,"15/04/2020",-0.375
21,"16/04/2020",-0.3875
21,"17/04/2020",-0.4025
21,"18/04/2020",-0.3575
21,"19/04/2020",-0.395
21,"20/04/2020",-0.435
21,"21/04/2020",-0.4425
21,"22/04/2020",-0.445
21,"23/04/2020",-0.4525
21,"24/04/2020",-0.455
21,"25/04/2020",-0.385
21,"26/04/2020",-0.4025
21,"27/04/2020",-0.44
21,"28/04/2020",-0.4425
21,"29/04/2020",-0.4175
21,"30/04/2020",-0.35
21,"01/05/2020",-0.4725
21,"02/05/2020",-0.3525
21,"03/05/2020",-0.3775
21,"04/05/2020",-0.4075
21,"05/05/2020",-0.43
21,"06/05/2020",-0.43
21,"07/05/2020",-0.43
21,"08/05/2020",-0.4125
21,"09/05/2020",-0.31
21,"10/05/2020",-0.305
21,"11/05/2020",-0.4375
21,"12/05/2020",-0.4325
21,"13/05/2020",-0.425
21,"14/05/2020",-0.41
21,"15/05/2020",-0.38
21,"16/05/2020",-0.335
21,"17/05/2020",-0.375
21,"18/05/2020",-0.3875
21,"19/05/2020",-0.3925
21,"20/05/2020",-0.39
21,"21/05/2020",-0.3975
21,"22/05/2020",-0.4025
21,"23/05/2020",-0.3425
21,"24/05/2020",-0.365
21,"25/05/2020",-0.385
21,"26/05/2020",-0.4
21,"27/05/2020",-0.3975
21,"28/05/2020",-0.4
21,"29/05/2020",-0.3625
21,"30/05/2020",-0.295
21,"31/05/2020",-0.32
21,"01/06/2020",-0.345
21,"02/06/2020",-0.3625
21,"03/06/2020",-0.3675
21,"04/06/2020",-0.37
21,"05/06/2020",-0.3675
21,"06/06/2020",-0.3075
21,"07/06/2020",-0.33
22,"15/02/2020",0.0625
22,"16/02/2020",0.0675
22,"17/02/2020",0.0625
22,"18/02/2020",0.045
22,"19/02/2020",0.045
22,"20/02/2020",0.035
22,"21/02/2020",0.04
22,"22/02/2020",0.0325
22,"23/02/2020",0.0425
22,"24/02/2020",0.0275
22,"25/02/2020",0.035
22,"26/02/2020",0.035
22,"27/02/2020",0.05
22,"28/02/2020",0.0825
22,"29/02/2020",0.0925
22,"01/03/2020",0.0925
22,"02/03/2020",0.0725
22,"03/03/2020",0.0675
22,"04/03/2020",0.0625
22,"05/03/2020",0.065
22,"06/03/2020",0.0525
22,"07/03/2020",0.0575
22,"08/03/2020",0.06
22,"09/03/2020",-0.1075
22,"10/03/2020",0.06
22,"11/03/2020",0.055
22,"12/03/2020",0.065
22,"13/03/2020",0.0475
22,"14/03/2020",0.08
22,"15/03/2020",0.0425
22,"16/03/2020",-0.22
22,"17/03/2020",0.025
22,"18/03/2020",-0.0925
22,"19/03/2020",-0.1325
22,"20/03/2020",-0.16
22,"21/03/2020",-0.1475
22,"22/03/2020",-0.2275
22,"23/03/2020",-0.2375
22,"24/03/2020",-0.265
22,"25/03/2020",-0.2775
22,"26/03/2020",-0.2875
22,"27/03/2020",-0.2875
22,"28/03/2020",-0.23
22,"29/03/2020",-0.2975
22,"30/03/2020",-0.2925
22,"31/03/2020",-0.3
22,"01/04/2020",-0.32
22,"02/04/2020",-0.335
22,"03/04/2020",-0.3425
22,"04/04/2020",-0.2975
22,"05/04/2020",-0.3625
22,"06/04/2020",-0.3925
22,"07/04/2020",-0.3825
22,"08/04/2020",-0.3675
22,"09/04/2020",-0.435
22,"10/04/2020",-0.5775
22,"11/04/2020",-0.475
22,"12/04/2020",-0.425
22,"13/04/2020",-0.395
22,"14/04/2020",-0.3925
22,"15/04/2020",-0.365
22,"16/04/2020",-0.3825
22,"17/04/2020",-0.3825
22,"18/04/2020",-0.3625
22,"19/04/2020",-0.395
22,"20/04/2020",-0.425
22,"21/04/2020",-0.4425
22,"22/04/2020",-0.4375
22,"23/04/2020",-0.445
22,"24/04/2020",-0.435
22,"25/04/2020",-0.385
22,"26/04/2020",-0.42
22,"27/04/2020",-0.4425
22,"28/04/2020",-0.44
22,"29/04/2020",-0.415
22,"30/04/2020",-0.3775
22,"01/05/2020",-0.4875
22,"02/05/2020",-0.3925
22,"03/05/2020",-0.42
22,"04/05/2020",-0.4275
22,"05/05/2020",-0.4525
22,"06/05/2020",-0.435
22,"07/05/2020",-0.45
22,"08/05/2020",-0.425
22,"09/05/2020",-0.3625
22,"10/05/2020",-0.375
22,"11/05/2020",-0.4425
22,"12/05/2020",-0.4325
22,"13/05/2020",-0.4375
22,"14/05/2020",-0.425
22,"15/05/2020",-0.3975
22,"16/05/2020",-0.3425
22,"17/05/2020",-0.385
22,"18/05/2020",-0.4025
22,"19/05/2020",-0.3925
22,"20/05/2020",-0.3875
22,"21/05/2020",-0.39
22,"22/05/2020",-0.385
22,"23/05/2020",-0.325
22,"24/05/2020",-0.36
22,"25/05/2020",-0.3825
22,"26/05/2020",-0.38
22,"27/05/2020",-0.375
22,"28/05/2020",-0.3625
22,"29/05/2020",-0.3425
22,"30/05/2020",-0.2675
22,"31/05/2020",-0.3
22,"01/06/2020",-0.335
22,"02/06/2020",-0.34
22,"03/06/2020",-0.3425
22,"04/06/2020",-0.345
22,"05/06/2020",-0.34
22,"06/06/2020",-0.2775
22,"07/06/2020",-0.315
23,"15/02/2020",0.0575
23,"16/02/2020",0.04
23,"17/02/2020",0.0475
23,"18/02/2020",0.0175
23,"19/02/2020",0.0175
23,"20/02/2020",0.0175
23,"21/02/2020",0.0175
23,"22/02/2020",0.0525
23,"23/02/2020",0.0275
23,"24/02/2020",-0.0125
23,"25/02/2020",-0.005
23,"26/02/2020",0.005
23,"27/02/2020",0.0125
23,"28/02/2020",0.035
23,"29/02/2020",0.06
23,"01/03/2020",0.025
23,"02/03/2020",0.0375
23,"03/03/2020",0.0075
23,"04/03/2020",0.015
23,"05/03/2020",0.02
23,"06/03/2020",-0.0025
23,"07/03/2020",0.015
23,"08/03/2020",-0.0025
23,"09/03/2020",-0.075
23,"10/03/2020",0.0025
23,"11/03/2020",0.0075
23,"12/03/2020",0.015
23,"13/03/2020",0.025
23,"14/03/2020",0.0425
23,"15/03/2020",-0.0125
23,"16/03/2020",-0.1475
23,"17/03/2020",-0.045
23,"18/03/2020",-0.08
23,"19/03/2020",-0.1175
23,"20/03/2020",-0.1725
23,"21/03/2020",-0.21
23,"22/03/2020",-0.3075
23,"23/03/2020",-0.3325
23,"24/03/2020",-0.38
23,"25/03/2020",-0.4125
23,"26/03/2020",-0.4375
23,"27/03/2020",-0.4575
23,"28/03/2020",-0.455
23,"29/03/2020",-0.52
23,"30/03/2020",-0.4875
23,"31/03/2020",-0.4975
23,"01/04/2020",-0.5175
23,"02/04/2020",-0.5375
23,"03/04/2020",-0.5625
23,"04/04/2020",-0.555
23,"05/04/2020",-0.605
23,"06/04/2020",-0.595
23,"07/04/2020",-0.61
23,"08/04/2020",-0.6125
23,"09/04/2020",-0.6425
23,"10/04/2020",-0.685
23,"11/04/2020",-0.645
23,"12/04/2020",-0.6525
23,"13/04/2020",-0.6275
23,"14/04/2020",-0.6375
23,"15/04/2020",-0.6175
23,"16/04/2020",-0.63
23,"17/04/2020",-0.6425
23,"18/04/2020",-0.6425
23,"19/04/2020",-0.67
23,"20/04/2020",-0.6625
23,"21/04/2020",-0.68
23,"22/04/2020",-0.6825
23,"23/04/2020",-0.6875
23,"24/04/2020",-0.6875
23,"25/04/2020",-0.675
23,"26/04/2020",-0.695
23,"27/04/2020",-0.6825
23,"28/04/2020",-0.68
23,"29/04/2020",-0.665
23,"30/04/2020",-0.6275
23,"01/05/2020",-0.685
23,"02/05/2020",-0.65
23,"03/05/2020",-0.67
23,"04/05/2020",-0.6575
23,"05/05/2020",-0.6675
23,"06/05/2020",-0.67
23,"07/05/2020",-0.675
23,"08/05/2020",-0.6675
23,"09/05/2020",-0.6475
23,"10/05/2020",-0.6475
23,"11/05/2020",-0.6725
23,"12/05/2020",-0.67
23,"13/05/2020",-0.67
23,"14/05/2020",-0.65
23,"15/05/2020",-0.6125
23,"16/05/2020",-0.6
23,"17/05/2020",-0.6325
23,"18/05/2020",-0.635
23,"19/05/2020",-0.6325
23,"20/05/2020",-0.6275
23,"21/05/2020",-0.6375
23,"22/05/2020",-0.6325
23,"23/05/2020",-0.625
23,"24/05/2020",-0.6375
23,"25/05/2020",-0.6325
23,"26/05/2020",-0.63
23,"27/05/2020",-0.6275
23,"28/05/2020",-0.625
23,"29/05/2020",-0.5925
23,"30/05/2020",-0.5575
23,"31/05/2020",-0.585
23,"01/06/2020",-0.5825
23,"02/06/2020",-0.6
23,"03/06/2020",-0.59
23,"04/06/2020",-0.625
23,"05/06/2020",-0.65
23,"06/06/2020",-0.55
23,"07/06/2020",-0.575
24,"15/02/2020",0.0375
24,"16/02/2020",0.0525
24,"17/02/2020",0.055
24,"18/02/2020",0.02
24,"19/02/2020",0.015
24,"20/02/2020",0.0125
24,"21/02/2020",0.005
24,"22/02/2020",0
24,"23/02/2020",0.02
24,"24/02/2020",0.0275
24,"25/02/2020",-0.0025
24,"26/02/2020",-0.0125
24,"27/02/2020",0.0175
24,"28/02/2020",0.065
24,"29/02/2020",0.07
24,"01/03/2020",0.085
24,"02/03/2020",0.0575
24,"03/03/2020",0.03
24,"04/03/2020",0.03
24,"05/03/2020",0.035
24,"06/03/2020",0.0275
24,"07/03/2020",0.0275
24,"08/03/2020",0.0325
24,"09/03/2020",-0.0875
24,"10/03/2020",0.0325
24,"11/03/2020",0.025
24,"12/03/2020",0.0475
24,"13/03/2020",0.0675
24,"14/03/2020",0.12
24,"15/03/2020",0.025
24,"16/03/2020",-0.115
24,"17/03/2020",0.0025
24,"18/03/2020",-0.055
24,"19/03/2020",-0.095
24,"20/03/2020",-0.1525
24,"21/03/2020",-0.16
24,"22/03/2020",-0.225
24,"23/03/2020",-0.255
24,"24/03/2020",-0.295
24,"25/03/2020",-0.3075
24,"26/03/2020",-0.3225
24,"27/03/2020",-0.325
24,"28/03/2020",-0.2725
24,"29/03/2020",-0.33
24,"30/03/2020",-0.3275
24,"31/03/2020",-0.335
24,"01/04/2020",-0.335
24,"02/04/2020",-0.37
24,"03/04/2020",-0.38
24,"04/04/2020",-0.3275
24,"05/04/2020",-0.375
24,"06/04/2020",-0.3975
24,"07/04/2020",-0.4025
24,"08/04/2020",-0.38
24,"09/04/2020",-0.465
24,"10/04/2020",-0.6025
24,"11/04/2020",-0.5
24,"12/04/2020",-0.445
24,"13/04/2020",-0.4175
24,"14/04/2020",-0.425
24,"15/04/2020",-0.39
24,"16/04/2020",-0.41
24,"17/04/2020",-0.42
24,"18/04/2020",-0.3975
24,"19/04/2020",-0.42
24,"20/04/2020",-0.435
24,"21/04/2020",-0.4525
24,"22/04/2020",-0.4475
24,"23/04/2020",-0.4525
24,"24/04/2020",-0.4525
24,"25/04/2020",-0.4025
24,"26/04/2020",-0.43
24,"27/04/2020",-0.4475
24,"28/04/2020",-0.4475
24,"29/04/2020",-0.42
24,"30/04/2020",-0.335
24,"01/05/2020",-0.505
24,"02/05/2020",-0.4075
24,"03/05/2020",-0.4225
24,"04/05/2020",-0.4275
24,"05/05/2020",-0.44
24,"06/05/2020",-0.43
24,"07/05/2020",-0.425
24,"08/05/2020",-0.42
24,"09/05/2020",-0.3325
24,"10/05/2020",-0.35
24,"11/05/2020",-0.43
24,"12/05/2020",-0.42
24,"13/05/2020",-0.415
24,"14/05/2020",-0.4
24,"15/05/2020",-0.385
24,"16/05/2020",-0.335
24,"17/05/2020",-0.37
24,"18/05/2020",-0.3775
24,"19/05/2020",-0.385
24,"20/05/2020",-0.375
24,"21/05/2020",-0.3825
24,"22/05/2020",-0.3925
24,"23/05/2020",-0.32
24,"24/05/2020",-0.35
24,"25/05/2020",-0.37
24,"26/05/2020",-0.38
24,"27/05/2020",-0.375
24,"28/05/2020",-0.37
24,"29/05/2020",-0.345
24,"30/05/2020",-0.2675
24,"31/05/2020",-0.2775
24,"01/06/2020",-0.2925
24,"02/06/2020",-0.3175
24,"03/06/2020",-0.31
24,"04/06/2020",-0.315
24,"05/06/2020",-0.325
24,"06/06/2020",-0.2525
24,"07/06/2020",-0.2675
25,"15/02/2020",0.0075
25,"16/02/2020",0.0275
25,"17/02/2020",0.0325
25,"18/02/2020",0.02
25,"19/02/2020",0.01
25,"20/02/2020",0.045
25,"21/02/2020",0.0575
25,"22/02/2020",0.0525
25,"23/02/2020",0.1
25,"24/02/2020",0.0275
25,"25/02/2020",0.015
25,"26/02/2020",0.0275
25,"27/02/2020",0.04
25,"28/02/2020",0.045
25,"29/02/2020",0.015
25,"01/03/2020",0.0325
25,"02/03/2020",0.0275
25,"03/03/2020",0.0125
25,"04/03/2020",0.0075
25,"05/03/2020",0.015
25,"06/03/2020",0
25,"07/03/2020",-0.0275
25,"08/03/2020",-0.01
25,"09/03/2020",-0.1325
25,"10/03/2020",0.0175
25,"11/03/2020",0.0025
25,"12/03/2020",0.0375
25,"13/03/2020",0.0625
25,"14/03/2020",0.07
25,"15/03/2020",0.0175
25,"16/03/2020",-0.14
25,"17/03/2020",0.0275
25,"18/03/2020",-0.04
25,"19/03/2020",-0.08
25,"20/03/2020",-0.1325
25,"21/03/2020",-0.1675
25,"22/03/2020",-0.2275
25,"23/03/2020",-0.2725
25,"24/03/2020",-0.3
25,"25/03/2020",-0.33
25,"26/03/2020",-0.3425
25,"27/03/2020",-0.355
25,"28/03/2020",-0.3025
25,"29/03/2020",-0.3425
25,"30/03/2020",-0.3425
25,"31/03/2020",-0.3425
25,"01/04/2020",-0.3475
25,"02/04/2020",-0.37
25,"03/04/2020",-0.405
25,"04/04/2020",-0.3525
25,"05/04/2020",-0.4075
25,"06/04/2020",-0.44
25,"07/04/2020",-0.445
25,"08/04/2020",-0.445
25,"09/04/2020",-0.54
25,"10/04/2020",-0.63
25,"11/04/2020",-0.58
25,"12/04/2020",-0.5125
25,"13/04/2020",-0.4925
25,"14/04/2020",-0.4875
25,"15/04/2020",-0.465
25,"16/04/2020",-0.48
25,"17/04/2020",-0.5
25,"18/04/2020",-0.495
25,"19/04/2020",-0.52
25,"20/04/2020",-0.525
25,"21/04/2020",-0.5525
25,"22/04/2020",-0.55
25,"23/04/2020",-0.5575
25,"24/04/2020",-0.5625
25,"25/04/2020",-0.52
25,"26/04/2020",-0.5425
25,"27/04/2020",-0.5425
25,"28/04/2020",-0.54
25,"29/04/2020",-0.5125
25,"30/04/2020",-0.44
25,"01/05/2020",-0.5975
25,"02/05/2020",-0.49
25,"03/05/2020",-0.515
25,"04/05/2020",-0.51
25,"05/05/2020",-0.5175
25,"06/05/2020",-0.5125
25,"07/05/2020",-0.5025
25,"08/05/2020",-0.495
25,"09/05/2020",-0.445
25,"10/05/2020",-0.465
25,"11/05/2020",-0.535
25,"12/05/2020",-0.5075
25,"13/05/2020",-0.51
25,"14/05/2020",-0.485
25,"15/05/2020",-0.4725
25,"16/05/2020",-0.425
25,"17/05/2020",-0.455
25,"18/05/2020",-0.465
25,"19/05/2020",-0.4575
25,"20/05/2020",-0.475
25,"21/05/2020",-0.4825
25,"22/05/2020",-0.4825
25,"23/05/2020",-0.42
25,"24/05/2020",-0.4575
25,"25/05/2020",-0.4775
25,"26/05/2020",-0.4825
25,"27/05/2020",-0.4925
25,"28/05/2020",-0.47
25,"29/05/2020",-0.455
25,"30/05/2020",-0.3825
25,"31/05/2020",-0.3975
25,"01/06/2020",-0.41
25,"02/06/2020",-0.4325
25,"03/06/2020",-0.44
25,"04/06/2020",-0.4375
25,"05/06/2020",-0.4475
25,"06/06/2020",-0.3875
25,"07/06/2020",-0.405
26,"15/02/2020",0.0225
26,"16/02/2020",0.0275
26,"17/02/2020",0.05
26,"18/02/2020",0.0275
26,"19/02/2020",0.015
