"Date_new","Confirmed.Cases","C.Deaths","Infection.Rate","Death.Rate","R0","type","Region","W"
2020-04-27,448.80334758206,231.494687405867,13.8573603234244,9.47404091188457,1.45570673855638,"simulation real",19,500
2020-04-28,465.357364777562,242.857878347694,14.3622797511899,9.82768018075039,1.45790109471672,"simulation real",19,500
2020-04-29,482.566990810002,254.643965526582,14.8954728343986,10.1942879196221,1.46240040273126,"simulation real",19,500
2020-04-30,500.483398889023,266.870027493893,15.4611950315677,10.5746347315422,1.46841781626163,"simulation real",19,500
2020-05-01,519.151133949348,279.554350156062,16.0616595669167,10.9695721370111,1.47497608711333,"simulation real",19,500
2020-05-02,538.621401936988,292.716354061558,16.7000089134543,11.3800049950869,1.48352779358001,"simulation real",19,500
2020-05-03,558.954276514013,306.376911953077,17.3803641401757,11.8069409467023,1.4932847092766,"simulation real",19,500
2020-05-04,580.210293012693,320.558383163342,18.1062014333865,12.2514769910433,1.50436255217158,"simulation real",19,500
2020-05-05,602.454580675064,335.28470922316,18.8811934324322,12.7148009810624,1.51658363518113,"simulation real",19,500
2020-05-06,625.756608377344,350.581510950295,19.7091479545891,13.198192766721,1.52998456075892,"simulation real",19,500
2020-05-07,650.188487232804,366.476197469538,20.5936331459676,13.7030272320557,1.54414408251019,"simulation real",19,500
2020-05-08,675.817769532795,382.997943246944,21.53667763837,14.2307517108469,1.5582551958329,"simulation real",19,500
2020-05-09,702.699097814248,400.177473042381,22.5374944333817,14.7828317000358,1.57112090866459,"simulation real",19,500
2020-05-10,730.867010306166,418.046639405406,23.5916779207754,15.360668101863,1.58149412246457,"simulation real",19,500
2020-05-11,760.349488201151,436.638009550299,24.6945266331125,15.9655333185511,1.59007935074115,"simulation real",19,500
2020-05-12,791.196545061045,455.985077456371,25.8464021115047,16.5986370664655,1.59867278460033,"simulation real",19,500
2020-05-13,823.486533197678,476.12297091312,27.0528441149082,17.2612704264443,1.60815196245158,"simulation real",19,500
2020-05-14,857.313322874769,497.089003396932,28.3212102518434,17.9548925602324,1.6185959073724,"simulation real",19,500
2020-05-15,892.769209339119,518.922864440707,29.6571251939007,18.6811334934016,1.62912150715645,"simulation real",19,500
2020-05-16,929.924118568732,541.666319089634,31.0609267686962,19.4417045318365,1.63812258971839,"simulation real",19,500
2020-05-17,968.82039899597,565.362516294621,32.5277817359598,20.2382537103868,1.6447451419772,"simulation real",19,500
2020-05-18,1009.49732900126,590.055546885787,34.0533097342719,21.0722971298027,1.64982788294673,"simulation real",19,500
2020-05-19,1052.01690145226,615.790744750261,35.6382228471402,21.9453017963991,1.6545300614259,"simulation real",19,500
2020-05-20,1096.47208291525,642.615376790826,37.2888895679407,22.858824111353,1.65993680791021,"simulation real",19,500
2020-05-21,1142.98443090695,670.579416480193,39.0157936459811,23.8146372675149,1.66659959840027,"simulation real",19,500
2020-05-22,1191.69271140545,699.736127567062,40.8306286802499,24.8147987608851,1.67448200770606,"simulation real",19,500
2020-05-23,1242.73286669286,730.142270847154,42.7422958999033,25.8616343212224,1.68268675742382,"simulation real",19,500
2020-05-24,1296.22680555335,761.857827671261,44.7554346672039,26.9576354285176,1.6906135938535,"simulation real",19,500
2020-05-25,1352.31102130394,794.945905108141,46.8767105306884,28.1054130195031,1.69931994440194,"simulation real",19,500
2020-05-26,1411.17030226535,829.473608132766,49.1205944400314,29.3078405687501,1.7099982669688,"simulation real",19,500
2020-05-27,1473.04408114605,865.513357937594,51.5090472361867,30.5682514894816,1.72354512742451,"simulation real",19,500
2020-05-28,1538.20719401503,903.144099380076,54.0664128144289,31.8905769879403,1.73962963126879,"simulation real",19,500
2020-05-29,1606.92702767294,942.451669216123,56.8109544148238,33.2792998099154,1.75676390797614,"simulation real",19,500
2020-05-30,1679.41516325472,983.528008310732,59.7469633559585,34.7392005838974,1.77255433342691,"simulation real",19,500
2020-05-31,1755.79808998987,1026.46931005936,62.8620356551842,36.2749546176063,1.78490408483776,"simulation real",19,500
2020-06-01,1836.14962222921,1071.37412113118,66.1364971050958,37.8907999564554,1.79377855082819,"simulation real",19,500
2020-06-02,1920.54783691044,1118.34281138195,69.5552600276613,39.5905246421498,1.79998194389978,"simulation real",19,500
2020-06-03,2009.11134953766,1167.4781434907,73.1137202545343,41.3776597798931,1.80486190662455,"simulation real",19,500
2020-06-04,2102.0163738531,1218.88657580841,76.8188708839166,43.255771791448,1.80949125706453,"simulation real",19,500
2020-06-05,2199.48403457091,1272.67959693659,80.6846961954108,45.2287036946092,1.81427526706917,"simulation real",19,500
2020-06-06,2301.74385291448,1328.97444271444,84.7239827940948,47.3006542971025,1.81869889802393,"simulation real",19,500
2020-06-07,2409.00568193603,1387.89386751211,88.9434435220996,49.4760669427852,1.82224028707554,"simulation real",19,500
2020-06-08,2521.50530193508,1449.56599961741,93.3536958245929,51.7595606108611,1.82604319548591,"simulation real",19,500
2020-06-09,2639.58369283329,1514.12607364881,97.9831795684409,54.156226604501,1.83185038200525,"simulation real",19,500
2020-06-10,2763.71656994805,1581.71955521249,102.880159284029,56.6721255543798,1.84100323407505,"simulation real",19,500
2020-06-11,2894.48855311427,1652.50530564545,108.104037348143,59.3146947642007,1.8537649775526,"simulation real",19,500
2020-06-12,3032.52719051976,1726.65753823687,113.710890007026,62.0928509896462,1.86922870514077,"simulation real",19,500
2020-06-13,3178.38754479179,1804.3656027356,119.732326243451,65.0166650700832,1.88470862531367,"simulation real",19,500
2020-06-14,3332.46244035927,1885.83077275948,126.16373015569,68.0965403854802,1.89778270346284,"simulation real",19,500
2020-06-15,3495.02685138106,1971.26244803982,132.979737865904,71.3424461698927,1.90785380120932,"simulation real",19,500
2020-06-16,3666.33825199641,2060.87652203982,140.156723952451,74.7637021085863,1.91539963431859,"simulation real",19,500
2020-06-17,3846.69359966369,2154.89577645746,147.682921229218,78.3691776166045,1.92111556490333,"simulation real",19,500
2020-06-18,4036.43962979004,2253.5510743037,155.558014314502,82.1675991325839,1.92549480983028,"simulation real",19,500
2020-06-19,4235.93427715602,2357.08225439545,163.783608929319,86.1677404937232,1.92828974353407,"simulation real",19,500
2020-06-20,4445.45122777254,2465.73732234103,172.344910328565,90.3782555514415,1.92826135046736,"simulation real",19,500
2020-06-21,4665.10791892283,2579.76922571424,181.20067971834,94.8070933709619,1.92431750049326,"simulation real",19,500
2020-06-22,4894.98007461617,2699.43279850083,190.31040936352,99.4610690563833,1.91770848946559,"simulation real",19,500
2020-06-23,5135.36012695648,2824.98694230651,199.682396721099,104.346502759242,1.91144654083137,"simulation real",19,500
2020-06-24,5386.86375826067,2956.70205226398,209.383496601815,109.470705380868,1.90748729734792,"simulation real",19,500
2020-06-25,5650.33962652436,3094.86713335274,219.511138613482,114.843113678577,1.90644829881103,"simulation real",19,500
2020-06-26,5926.71250326654,3239.79380263292,230.158172499646,120.475627587547,1.90751046458552,"simulation real",19,500
2020-06-27,6216.79275073252,3391.8158173508,241.378179338134,126.3820475519,1.90877075999558,"simulation real",19,500
2020-06-28,6521.12369012571,3551.28412574322,253.164591737029,132.576784862782,1.90805392084137,"simulation real",19,500
2020-06-29,6840.00493943887,3718.55989435094,265.467144581428,139.07344929431,1.90461345867527,"simulation real",19,500
2020-06-30,7173.6312741814,3894.01024928527,278.225754637089,145.884215513351,1.89851905913951,"simulation real",19,500
2020-07-01,7522.12372003131,4078.00638613762,291.377616487961,153.019740713003,1.88959136029003,"simulation real",19,500
2020-07-02,7885.5285951418,4270.92148269534,304.857880746767,160.489058280095,1.87800977777162,"simulation real",19,500
2020-07-03,8263.87663727116,4473.12954942643,318.611090081999,168.299670996703,1.86426242774855,"simulation real",19,500
2020-07-04,8657.208897548,4685.00552472474,332.594009009773,176.457856320249,1.84871115731991,"simulation real",19,500
2020-07-05,9065.64584868267,4906.92604561089,346.786775658888,184.969044190761,1.83234390631338,"simulation real",19,500
2020-07-06,9489.47623391942,5139.27283702753,361.204672951844,193.838614284127,1.81603642581175,"simulation real",19,500
2020-07-07,9929.05847770689,5382.43619361448,375.872419585175,203.072546764319,1.79961712711595,"simulation real",19,500
2020-03-16,10.1024088079236,0,3.06433409491738,0,1.74921619612681,"simulation",19,50
2020-03-17,22.7825384889129,0.0196001695734697,3.72642978139137,0.0393250515385843,1.71778647933327,"simulation",19,50
2020-03-18,36.0556095890554,0.0788963583850159,4.38819415575185,0.0793886708251666,1.68408363790226,"simulation",19,50
2020-03-19,49.920876026874,0.178616154562963,5.04775522364791,0.1201680196786,1.64823596553052,"simulation",19,50
2020-03-20,64.3757476369762,0.319461710944512,5.70337587707266,0.161635160431833,1.61131090239079,"simulation",19,50
2020-03-21,79.4160960610942,0.502105117760394,6.35375135563617,0.203758151718167,1.57458216868459,"simulation",19,50
2020-03-22,95.0367686927008,0.72718521559172,6.99817314008699,0.246502759920136,1.53951676630057,"simulation",19,50
2020-03-23,111.232259727593,0.99530634721527,7.63667007100205,0.289834611462365,1.50765097854498,"simulation",19,50
2020-03-24,127.997451439853,1.30703939007013,8.26996134961352,0.333721502202386,1.4799044799334,"simulation",19,50
2020-03-25,145.328216122466,1.66292487696956,8.89929843617672,0.378135208238109,1.45689865107968,"simulation",19,50
2020-03-26,163.221877536515,2.06347768381207,9.52630258987503,0.423052809214228,1.43874291286705,"simulation",19,50
2020-03-27,181.677423697521,2.50919268445711,10.1526057618167,0.468457199821179,1.42455560945834,"simulation",19,50
2020-03-28,200.695266469896,3.00055023976875,10.7793450591472,0.514336176260008,1.41253626763144,"simulation",19,50
2020-03-29,220.276548043826,3.53802003433333,11.406825317943,0.560680139914126,1.40076149212752,"simulation",19,50
2020-03-30,240.422324979585,4.1220623370335,12.0346471673253,0.60747948757187,1.38828616203003,"simulation",19,50
2020-03-31,261.13297331358,4.75312703641369,12.661824281638,0.65472276193151,1.37389762057218,"simulation",19,50
2020-04-01,282.407553887749,5.4316508330858,13.2867361316601,0.702394728699542,1.35667621596105,"simulation",19,50
2020-04-02,304.243243866993,6.15805258898942,13.9072757404269,0.750474714582838,1.3361387314079,"simulation",19,50
2020-04-03,326.634979332088,6.93272733119408,14.5211384508614,0.798935649198578,1.31251914680387,"simulation",19,50
2020-04-04,349.575383728311,7.75603978418364,15.1260082328682,0.847744022120623,1.28599224285539,"simulation",19,50
2020-04-05,373.054797114071,8.62831803219108,15.7196869357335,0.896860154252747,1.25718196501762,"simulation",19,50
2020-04-06,397.061601716766,9.54984781956057,16.300580613004,0.94623938595606,1.2278623071279,"simulation",19,50
2020-04-07,421.583066528016,10.5208688639921,16.8680684027557,0.995834845749558,1.1997185953036,"simulation",19,50
2020-04-08,446.606350611682,11.5415742237968,17.4225784434358,1.04560063341131,1.17453132288095,"simulation",19,50
2020-04-09,472.119602697386,12.6121129504516,17.96567805199,1.09549521399988,1.1540756829242,"simulation",19,50
2020-04-10,498.113173507501,13.7325962376157,18.5002651509098,1.14548506871826,1.1405911244949,"simulation",19,50
2020-04-11,524.580965838458,14.9031074624952,19.0304611344287,1.19554867036822,1.13529591082153,"simulation",19,50
2020-04-12,551.521212142898,16.1237155007658,19.5605456578277,1.24567856018764,1.13672324903804,"simulation",19,50
2020-04-13,578.93600323017,17.3944881449461,20.0938638834118,1.29587948181681,1.14251836234688,"simulation",19,50
